	#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var	sample_type	purity	ploidy
0	0	CRUK0183_SU_FLN1	0	LN_SU_FLN1	0	SOX1:13:112722993:C	73	96	metastasis	0.5	1.7
1	1	CRUK0183_SU_T1.R1	1	primary_SU_T1.R1	0	SOX1:13:112722993:C	218	106	primary	0.34	1.9
2	2	CRUK0183_SU_T1.R2	2	primary_SU_T1.R2	0	SOX1:13:112722993:C	200	81	primary	0.34	1.85
3	0	CRUK0183_SU_FLN1	0	LN_SU_FLN1	1	MYH3:17:10543164:T	25	31	metastasis	0.5	1.7
4	1	CRUK0183_SU_T1.R1	1	primary_SU_T1.R1	1	MYH3:17:10543164:T	115	74	primary	0.34	1.9
5	2	CRUK0183_SU_T1.R2	2	primary_SU_T1.R2	1	MYH3:17:10543164:T	185	90	primary	0.34	1.85
6	0	CRUK0183_SU_FLN1	0	LN_SU_FLN1	2	PAX3:2:223065749:T	53	60	metastasis	0.5	1.7
7	1	CRUK0183_SU_T1.R1	1	primary_SU_T1.R1	2	PAX3:2:223065749:T	220	85	primary	0.34	1.9
8	2	CRUK0183_SU_T1.R2	2	primary_SU_T1.R2	2	PAX3:2:223065749:T	216	116	primary	0.34	1.85
9	0	CRUK0183_SU_FLN1	0	LN_SU_FLN1	3	TMCO5A:15:38234583:C	23	26	metastasis	0.5	1.7
10	1	CRUK0183_SU_T1.R1	1	primary_SU_T1.R1	3	TMCO5A:15:38234583:C	136	71	primary	0.34	1.9
11	2	CRUK0183_SU_T1.R2	2	primary_SU_T1.R2	3	TMCO5A:15:38234583:C	186	94	primary	0.34	1.85
12	0	CRUK0183_SU_FLN1	0	LN_SU_FLN1	4	ALPI:2:233323457:C	223	243	metastasis	0.5	1.7
13	1	CRUK0183_SU_T1.R1	1	primary_SU_T1.R1	4	ALPI:2:233323457:C	716	317	primary	0.34	1.9
14	2	CRUK0183_SU_T1.R2	2	primary_SU_T1.R2	4	ALPI:2:233323457:C	739	365	primary	0.34	1.85
15	0	CRUK0183_SU_FLN1	0	LN_SU_FLN1	5	LRRC31:3:169574379:A	58	62	metastasis	0.5	1.7
16	1	CRUK0183_SU_T1.R1	1	primary_SU_T1.R1	5	LRRC31:3:169574379:A	422	189	primary	0.34	1.9
17	2	CRUK0183_SU_T1.R2	2	primary_SU_T1.R2	5	LRRC31:3:169574379:A	534	237	primary	0.34	1.85
18	0	CRUK0183_SU_FLN1	0	LN_SU_FLN1	6	SLC18A2:10:119017428:G	24	25	metastasis	0.5	1.7
19	1	CRUK0183_SU_T1.R1	1	primary_SU_T1.R1	6	SLC18A2:10:119017428:G	185	50	primary	0.34	1.9
20	2	CRUK0183_SU_T1.R2	2	primary_SU_T1.R2	6	SLC18A2:10:119017428:G	207	57	primary	0.34	1.85
21	0	CRUK0183_SU_FLN1	0	LN_SU_FLN1	7	DCAF12L2:23:125299834:G	100	103	metastasis	0.5	1.7
22	1	CRUK0183_SU_T1.R1	1	primary_SU_T1.R1	7	DCAF12L2:23:125299834:G	435	133	primary	0.34	1.9
23	2	CRUK0183_SU_T1.R2	2	primary_SU_T1.R2	7	DCAF12L2:23:125299834:G	433	141	primary	0.34	1.85
24	0	CRUK0183_SU_FLN1	0	LN_SU_FLN1	8	RFPL4AL1:19:56289117:C	151	151	metastasis	0.5	1.7
25	1	CRUK0183_SU_T1.R1	1	primary_SU_T1.R1	8	RFPL4AL1:19:56289117:C	664	370	primary	0.34	1.9
26	2	CRUK0183_SU_T1.R2	2	primary_SU_T1.R2	8	RFPL4AL1:19:56289117:C	696	408	primary	0.34	1.85
27	0	CRUK0183_SU_FLN1	0	LN_SU_FLN1	9	ACTBL2:5:56777430:G	15	15	metastasis	0.5	1.7
28	1	CRUK0183_SU_T1.R1	1	primary_SU_T1.R1	9	ACTBL2:5:56777430:G	94	20	primary	0.34	1.9
29	2	CRUK0183_SU_T1.R2	2	primary_SU_T1.R2	9	ACTBL2:5:56777430:G	82	35	primary	0.34	1.85
30	0	CRUK0183_SU_FLN1	0	LN_SU_FLN1	10	TEX35:1:178483811:C	127	126	metastasis	0.5	1.7
31	1	CRUK0183_SU_T1.R1	1	primary_SU_T1.R1	10	TEX35:1:178483811:C	283	123	primary	0.34	1.9
32	2	CRUK0183_SU_T1.R2	2	primary_SU_T1.R2	10	TEX35:1:178483811:C	321	141	primary	0.34	1.85
33	0	CRUK0183_SU_FLN1	0	LN_SU_FLN1	11	NPFFR1:10:72015231:G	247	238	metastasis	0.5	1.7
34	1	CRUK0183_SU_T1.R1	1	primary_SU_T1.R1	11	NPFFR1:10:72015231:G	945	251	primary	0.34	1.9
35	2	CRUK0183_SU_T1.R2	2	primary_SU_T1.R2	11	NPFFR1:10:72015231:G	958	255	primary	0.34	1.85
36	0	CRUK0183_SU_FLN1	0	LN_SU_FLN1	12	SNORD115-44:15:25496195:G	148	142	metastasis	0.5	1.7
37	1	CRUK0183_SU_T1.R1	1	primary_SU_T1.R1	12	SNORD115-44:15:25496195:G	702	325	primary	0.34	1.9
38	2	CRUK0183_SU_T1.R2	2	primary_SU_T1.R2	12	SNORD115-44:15:25496195:G	776	385	primary	0.34	1.85
39	0	CRUK0183_SU_FLN1	0	LN_SU_FLN1	13	HMCN1:1:186147893:G	82	76	metastasis	0.5	1.7
40	1	CRUK0183_SU_T1.R1	1	primary_SU_T1.R1	13	HMCN1:1:186147893:G	324	133	primary	0.34	1.9
41	2	CRUK0183_SU_T1.R2	2	primary_SU_T1.R2	13	HMCN1:1:186147893:G	342	143	primary	0.34	1.85
42	0	CRUK0183_SU_FLN1	0	LN_SU_FLN1	14	HOXD12:2:176964690:C	260	234	metastasis	0.5	1.7
43	1	CRUK0183_SU_T1.R1	1	primary_SU_T1.R1	14	HOXD12:2:176964690:C	927	405	primary	0.34	1.9
44	2	CRUK0183_SU_T1.R2	2	primary_SU_T1.R2	14	HOXD12:2:176964690:C	1011	421	primary	0.34	1.85
45	0	CRUK0183_SU_FLN1	0	LN_SU_FLN1	15	PLCE1:10:95790930:A	146	129	metastasis	0.5	1.7
46	1	CRUK0183_SU_T1.R1	1	primary_SU_T1.R1	15	PLCE1:10:95790930:A	804	219	primary	0.34	1.9
47	2	CRUK0183_SU_T1.R2	2	primary_SU_T1.R2	15	PLCE1:10:95790930:A	976	223	primary	0.34	1.85
48	0	CRUK0183_SU_FLN1	0	LN_SU_FLN1	16	MASP2:1:11107195:C	39	34	metastasis	0.5	1.7
49	1	CRUK0183_SU_T1.R1	1	primary_SU_T1.R1	16	MASP2:1:11107195:C	177	48	primary	0.34	1.9
50	2	CRUK0183_SU_T1.R2	2	primary_SU_T1.R2	16	MASP2:1:11107195:C	218	31	primary	0.34	1.85
51	0	CRUK0183_SU_FLN1	0	LN_SU_FLN1	17	ZNF18:17:11896027:T	133	114	metastasis	0.5	1.7
52	1	CRUK0183_SU_T1.R1	1	primary_SU_T1.R1	17	ZNF18:17:11896027:T	350	170	primary	0.34	1.9
53	2	CRUK0183_SU_T1.R2	2	primary_SU_T1.R2	17	ZNF18:17:11896027:T	394	164	primary	0.34	1.85
54	0	CRUK0183_SU_FLN1	0	LN_SU_FLN1	18	GCOM1:15:57913887:C	139	118	metastasis	0.5	1.7
55	1	CRUK0183_SU_T1.R1	1	primary_SU_T1.R1	18	GCOM1:15:57913887:C	403	191	primary	0.34	1.9
56	2	CRUK0183_SU_T1.R2	2	primary_SU_T1.R2	18	GCOM1:15:57913887:C	498	192	primary	0.34	1.85
57	0	CRUK0183_SU_FLN1	0	LN_SU_FLN1	19	TG:8:133913730:G	138	101	metastasis	0.5	1.7
58	1	CRUK0183_SU_T1.R1	1	primary_SU_T1.R1	19	TG:8:133913730:G	297	247	primary	0.34	1.9
59	2	CRUK0183_SU_T1.R2	2	primary_SU_T1.R2	19	TG:8:133913730:G	348	214	primary	0.34	1.85
60	0	CRUK0183_SU_FLN1	0	LN_SU_FLN1	20	CACNG8:19:54481317:G	29	24	metastasis	0.5	1.7
61	1	CRUK0183_SU_T1.R1	1	primary_SU_T1.R1	20	CACNG8:19:54481317:G	167	88	primary	0.34	1.9
62	2	CRUK0183_SU_T1.R2	2	primary_SU_T1.R2	20	CACNG8:19:54481317:G	153	84	primary	0.34	1.85
63	0	CRUK0183_SU_FLN1	0	LN_SU_FLN1	21	TENM3:4:183271069:C	76	61	metastasis	0.5	1.7
64	1	CRUK0183_SU_T1.R1	1	primary_SU_T1.R1	21	TENM3:4:183271069:C	217	94	primary	0.34	1.9
65	2	CRUK0183_SU_T1.R2	2	primary_SU_T1.R2	21	TENM3:4:183271069:C	269	109	primary	0.34	1.85
66	0	CRUK0183_SU_FLN1	0	LN_SU_FLN1	22	OR4E2:14:22520834:G	109	87	metastasis	0.5	1.7
67	1	CRUK0183_SU_T1.R1	1	primary_SU_T1.R1	22	OR4E2:14:22520834:G	348	73	primary	0.34	1.9
68	2	CRUK0183_SU_T1.R2	2	primary_SU_T1.R2	22	OR4E2:14:22520834:G	402	106	primary	0.34	1.85
69	0	CRUK0183_SU_FLN1	0	LN_SU_FLN1	23	NRAP:10:115401002:C	29	23	metastasis	0.5	1.7
70	1	CRUK0183_SU_T1.R1	1	primary_SU_T1.R1	23	NRAP:10:115401002:C	214	67	primary	0.34	1.9
71	2	CRUK0183_SU_T1.R2	2	primary_SU_T1.R2	23	NRAP:10:115401002:C	199	50	primary	0.34	1.85
72	0	CRUK0183_SU_FLN1	0	LN_SU_FLN1	24	CDC16:13:115009473:A	81	64	metastasis	0.5	1.7
73	1	CRUK0183_SU_T1.R1	1	primary_SU_T1.R1	24	CDC16:13:115009473:A	197	101	primary	0.34	1.9
74	2	CRUK0183_SU_T1.R2	2	primary_SU_T1.R2	24	CDC16:13:115009473:A	251	97	primary	0.34	1.85
75	0	CRUK0183_SU_FLN1	0	LN_SU_FLN1	25	MYH3:17:10558294:G	142	112	metastasis	0.5	1.7
76	1	CRUK0183_SU_T1.R1	1	primary_SU_T1.R1	25	MYH3:17:10558294:G	430	217	primary	0.34	1.9
77	2	CRUK0183_SU_T1.R2	2	primary_SU_T1.R2	25	MYH3:17:10558294:G	516	270	primary	0.34	1.85
78	0	CRUK0183_SU_FLN1	0	LN_SU_FLN1	26	LSM6:4:147108612:G	75	59	metastasis	0.5	1.7
79	1	CRUK0183_SU_T1.R1	1	primary_SU_T1.R1	26	LSM6:4:147108612:G	299	121	primary	0.34	1.9
80	2	CRUK0183_SU_T1.R2	2	primary_SU_T1.R2	26	LSM6:4:147108612:G	337	175	primary	0.34	1.85
81	0	CRUK0183_SU_FLN1	0	LN_SU_FLN1	27	TP53:17:7578191:A	199	155	metastasis	0.5	1.7
82	1	CRUK0183_SU_T1.R1	1	primary_SU_T1.R1	27	TP53:17:7578191:A	379	180	primary	0.34	1.9
83	2	CRUK0183_SU_T1.R2	2	primary_SU_T1.R2	27	TP53:17:7578191:A	449	232	primary	0.34	1.85
84	0	CRUK0183_SU_FLN1	0	LN_SU_FLN1	28	FSIP2:2:186655093:A	138	104	metastasis	0.5	1.7
85	1	CRUK0183_SU_T1.R1	1	primary_SU_T1.R1	28	FSIP2:2:186655093:A	489	191	primary	0.34	1.9
86	2	CRUK0183_SU_T1.R2	2	primary_SU_T1.R2	28	FSIP2:2:186655093:A	559	244	primary	0.34	1.85
87	0	CRUK0183_SU_FLN1	0	LN_SU_FLN1	29	VWA8:13:42352136:T	109	81	metastasis	0.5	1.7
88	1	CRUK0183_SU_T1.R1	1	primary_SU_T1.R1	29	VWA8:13:42352136:T	275	78	primary	0.34	1.9
89	2	CRUK0183_SU_T1.R2	2	primary_SU_T1.R2	29	VWA8:13:42352136:T	342	84	primary	0.34	1.85
90	0	CRUK0183_SU_FLN1	0	LN_SU_FLN1	30	TGM4:3:44945525:T	23	17	metastasis	0.5	1.7
91	1	CRUK0183_SU_T1.R1	1	primary_SU_T1.R1	30	TGM4:3:44945525:T	188	60	primary	0.34	1.9
92	2	CRUK0183_SU_T1.R2	2	primary_SU_T1.R2	30	TGM4:3:44945525:T	233	56	primary	0.34	1.85
93	0	CRUK0183_SU_FLN1	0	LN_SU_FLN1	31	LENG8:19:54969827:C	288	211	metastasis	0.5	1.7
94	1	CRUK0183_SU_T1.R1	1	primary_SU_T1.R1	31	LENG8:19:54969827:C	666	377	primary	0.34	1.9
95	2	CRUK0183_SU_T1.R2	2	primary_SU_T1.R2	31	LENG8:19:54969827:C	881	421	primary	0.34	1.85
96	0	CRUK0183_SU_FLN1	0	LN_SU_FLN1	32	KNDC1:10:135012203:G	33	24	metastasis	0.5	1.7
