	#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var	sample_type	purity	ploidy
0	0	CRUK0530_BR_T1.R1	0	metachronousMet_BR_T1.R1	0	MEGF8:19:42839532:G	357	14	metastasis	0.06	2.0
1	1	CRUK0530_SU_FLN1	1	LN_SU_FLN1	0	MEGF8:19:42839532:G	317	92	metastasis	0.27	2.85
2	2	CRUK0530_SU_FLN2	2	LN_SU_FLN2	0	MEGF8:19:42839532:G	186	62	metastasis	0.23	2.9
3	3	CRUK0530_SU_T1.R1	3	primary_SU_T1.R1	0	MEGF8:19:42839532:G	228	88	primary	0.22	3.1
4	4	CRUK0530_SU_T1.R2	4	primary_SU_T1.R2	0	MEGF8:19:42839532:G	202	332	primary	0.49	2.8
5	0	CRUK0530_BR_T1.R1	0	metachronousMet_BR_T1.R1	1	SYP:23:49054278:A	131	4	metastasis	0.06	2.0
6	1	CRUK0530_SU_FLN1	1	LN_SU_FLN1	1	SYP:23:49054278:A	74	42	metastasis	0.27	2.85
7	2	CRUK0530_SU_FLN2	2	LN_SU_FLN2	1	SYP:23:49054278:A	69	30	metastasis	0.23	2.9
8	3	CRUK0530_SU_T1.R1	3	primary_SU_T1.R1	1	SYP:23:49054278:A	94	55	primary	0.22	3.1
9	4	CRUK0530_SU_T1.R2	4	primary_SU_T1.R2	1	SYP:23:49054278:A	59	95	primary	0.49	2.8
10	0	CRUK0530_BR_T1.R1	0	metachronousMet_BR_T1.R1	2	CACNA1I:22:40052285:G	196	5	metastasis	0.06	2.0
11	1	CRUK0530_SU_FLN1	1	LN_SU_FLN1	2	CACNA1I:22:40052285:G	96	30	metastasis	0.27	2.85
12	2	CRUK0530_SU_FLN2	2	LN_SU_FLN2	2	CACNA1I:22:40052285:G	68	12	metastasis	0.23	2.9
13	3	CRUK0530_SU_T1.R1	3	primary_SU_T1.R1	2	CACNA1I:22:40052285:G	147	33	primary	0.22	3.1
14	4	CRUK0530_SU_T1.R2	4	primary_SU_T1.R2	2	CACNA1I:22:40052285:G	112	177	primary	0.49	2.8
15	0	CRUK0530_BR_T1.R1	0	metachronousMet_BR_T1.R1	3	GRIK5:19:42526214:G	206	7	metastasis	0.06	2.0
16	1	CRUK0530_SU_FLN1	1	LN_SU_FLN1	3	GRIK5:19:42526214:G	182	41	metastasis	0.27	2.85
17	2	CRUK0530_SU_FLN2	2	LN_SU_FLN2	3	GRIK5:19:42526214:G	126	21	metastasis	0.23	2.9
18	3	CRUK0530_SU_T1.R1	3	primary_SU_T1.R1	3	GRIK5:19:42526214:G	139	47	primary	0.22	3.1
19	4	CRUK0530_SU_T1.R2	4	primary_SU_T1.R2	3	GRIK5:19:42526214:G	103	162	primary	0.49	2.8
20	0	CRUK0530_BR_T1.R1	0	metachronousMet_BR_T1.R1	4	CACNA1C:12:2675692:C	205	0	metastasis	0.06	2.0
21	1	CRUK0530_SU_FLN1	1	LN_SU_FLN1	4	CACNA1C:12:2675692:C	175	0	metastasis	0.27	2.85
22	2	CRUK0530_SU_FLN2	2	LN_SU_FLN2	4	CACNA1C:12:2675692:C	135	0	metastasis	0.23	2.9
23	3	CRUK0530_SU_T1.R1	3	primary_SU_T1.R1	4	CACNA1C:12:2675692:C	200	59	primary	0.22	3.1
24	4	CRUK0530_SU_T1.R2	4	primary_SU_T1.R2	4	CACNA1C:12:2675692:C	136	195	primary	0.49	2.8
25	0	CRUK0530_BR_T1.R1	0	metachronousMet_BR_T1.R1	5	CHD9:16:53338117:G	371	9	metastasis	0.06	2.0
26	1	CRUK0530_SU_FLN1	1	LN_SU_FLN1	5	CHD9:16:53338117:G	207	54	metastasis	0.27	2.85
27	2	CRUK0530_SU_FLN2	2	LN_SU_FLN2	5	CHD9:16:53338117:G	133	40	metastasis	0.23	2.9
28	3	CRUK0530_SU_T1.R1	3	primary_SU_T1.R1	5	CHD9:16:53338117:G	341	79	primary	0.22	3.1
29	4	CRUK0530_SU_T1.R2	4	primary_SU_T1.R2	5	CHD9:16:53338117:G	334	450	primary	0.49	2.8
30	0	CRUK0530_BR_T1.R1	0	metachronousMet_BR_T1.R1	6	UPK3A:22:45683357:G	397	24	metastasis	0.06	2.0
31	1	CRUK0530_SU_FLN1	1	LN_SU_FLN1	6	UPK3A:22:45683357:G	208	96	metastasis	0.27	2.85
32	2	CRUK0530_SU_FLN2	2	LN_SU_FLN2	6	UPK3A:22:45683357:G	214	39	metastasis	0.23	2.9
33	3	CRUK0530_SU_T1.R1	3	primary_SU_T1.R1	6	UPK3A:22:45683357:G	270	38	primary	0.22	3.1
34	4	CRUK0530_SU_T1.R2	4	primary_SU_T1.R2	6	UPK3A:22:45683357:G	229	305	primary	0.49	2.8
35	0	CRUK0530_BR_T1.R1	0	metachronousMet_BR_T1.R1	7	CMTR2:16:71319381:C	631	32	metastasis	0.06	2.0
36	1	CRUK0530_SU_FLN1	1	LN_SU_FLN1	7	CMTR2:16:71319381:C	353	136	metastasis	0.27	2.85
37	2	CRUK0530_SU_FLN2	2	LN_SU_FLN2	7	CMTR2:16:71319381:C	256	101	metastasis	0.23	2.9
38	3	CRUK0530_SU_T1.R1	3	primary_SU_T1.R1	7	CMTR2:16:71319381:C	515	136	primary	0.22	3.1
39	4	CRUK0530_SU_T1.R2	4	primary_SU_T1.R2	7	CMTR2:16:71319381:C	474	621	primary	0.49	2.8
40	0	CRUK0530_BR_T1.R1	0	metachronousMet_BR_T1.R1	8	KCTD17:22:37457164:G	793	24	metastasis	0.06	2.0
41	1	CRUK0530_SU_FLN1	1	LN_SU_FLN1	8	KCTD17:22:37457164:G	1031	436	metastasis	0.27	2.85
42	2	CRUK0530_SU_FLN2	2	LN_SU_FLN2	8	KCTD17:22:37457164:G	546	163	metastasis	0.23	2.9
43	3	CRUK0530_SU_T1.R1	3	primary_SU_T1.R1	8	KCTD17:22:37457164:G	611	150	primary	0.22	3.1
44	4	CRUK0530_SU_T1.R2	4	primary_SU_T1.R2	8	KCTD17:22:37457164:G	537	694	primary	0.49	2.8
45	0	CRUK0530_BR_T1.R1	0	metachronousMet_BR_T1.R1	9	SLC9A5:16:67286634:G	233	9	metastasis	0.06	2.0
46	1	CRUK0530_SU_FLN1	1	LN_SU_FLN1	9	SLC9A5:16:67286634:G	133	53	metastasis	0.27	2.85
47	2	CRUK0530_SU_FLN2	2	LN_SU_FLN2	9	SLC9A5:16:67286634:G	101	30	metastasis	0.23	2.9
48	3	CRUK0530_SU_T1.R1	3	primary_SU_T1.R1	9	SLC9A5:16:67286634:G	169	48	primary	0.22	3.1
49	4	CRUK0530_SU_T1.R2	4	primary_SU_T1.R2	9	SLC9A5:16:67286634:G	139	178	primary	0.49	2.8
50	0	CRUK0530_BR_T1.R1	0	metachronousMet_BR_T1.R1	10	ZDHHC1:16:67428731:C	269	9	metastasis	0.06	2.0
51	1	CRUK0530_SU_FLN1	1	LN_SU_FLN1	10	ZDHHC1:16:67428731:C	204	81	metastasis	0.27	2.85
52	2	CRUK0530_SU_FLN2	2	LN_SU_FLN2	10	ZDHHC1:16:67428731:C	149	47	metastasis	0.23	2.9
53	3	CRUK0530_SU_T1.R1	3	primary_SU_T1.R1	10	ZDHHC1:16:67428731:C	242	56	primary	0.22	3.1
54	4	CRUK0530_SU_T1.R2	4	primary_SU_T1.R2	10	ZDHHC1:16:67428731:C	165	211	primary	0.49	2.8
55	0	CRUK0530_BR_T1.R1	0	metachronousMet_BR_T1.R1	11	EXT1:8:119123175:T	224	2	metastasis	0.06	2.0
56	1	CRUK0530_SU_FLN1	1	LN_SU_FLN1	11	EXT1:8:119123175:T	193	63	metastasis	0.27	2.85
57	2	CRUK0530_SU_FLN2	2	LN_SU_FLN2	11	EXT1:8:119123175:T	121	19	metastasis	0.23	2.9
58	3	CRUK0530_SU_T1.R1	3	primary_SU_T1.R1	11	EXT1:8:119123175:T	221	106	primary	0.22	3.1
59	4	CRUK0530_SU_T1.R2	4	primary_SU_T1.R2	11	EXT1:8:119123175:T	197	247	primary	0.49	2.8
60	0	CRUK0530_BR_T1.R1	0	metachronousMet_BR_T1.R1	12	MUM1L1:23:105450513:G	317	9	metastasis	0.06	2.0
61	1	CRUK0530_SU_FLN1	1	LN_SU_FLN1	12	MUM1L1:23:105450513:G	179	140	metastasis	0.27	2.85
62	2	CRUK0530_SU_FLN2	2	LN_SU_FLN2	12	MUM1L1:23:105450513:G	167	110	metastasis	0.23	2.9
63	3	CRUK0530_SU_T1.R1	3	primary_SU_T1.R1	12	MUM1L1:23:105450513:G	269	132	primary	0.22	3.1
64	4	CRUK0530_SU_T1.R2	4	primary_SU_T1.R2	12	MUM1L1:23:105450513:G	179	220	primary	0.49	2.8
65	0	CRUK0530_BR_T1.R1	0	metachronousMet_BR_T1.R1	13	PTDSS1:8:97318793:G	554	18	metastasis	0.06	2.0
66	1	CRUK0530_SU_FLN1	1	LN_SU_FLN1	13	PTDSS1:8:97318793:G	420	85	metastasis	0.27	2.85
67	2	CRUK0530_SU_FLN2	2	LN_SU_FLN2	13	PTDSS1:8:97318793:G	304	33	metastasis	0.23	2.9
68	3	CRUK0530_SU_T1.R1	3	primary_SU_T1.R1	13	PTDSS1:8:97318793:G	534	194	primary	0.22	3.1
69	4	CRUK0530_SU_T1.R2	4	primary_SU_T1.R2	13	PTDSS1:8:97318793:G	533	645	primary	0.49	2.8
70	0	CRUK0530_BR_T1.R1	0	metachronousMet_BR_T1.R1	14	SLC17A2:6:25914729:G	322	11	metastasis	0.06	2.0
71	1	CRUK0530_SU_FLN1	1	LN_SU_FLN1	14	SLC17A2:6:25914729:G	288	81	metastasis	0.27	2.85
72	2	CRUK0530_SU_FLN2	2	LN_SU_FLN2	14	SLC17A2:6:25914729:G	191	45	metastasis	0.23	2.9
73	3	CRUK0530_SU_T1.R1	3	primary_SU_T1.R1	14	SLC17A2:6:25914729:G	298	161	primary	0.22	3.1
74	4	CRUK0530_SU_T1.R2	4	primary_SU_T1.R2	14	SLC17A2:6:25914729:G	272	327	primary	0.49	2.8
75	0	CRUK0530_BR_T1.R1	0	metachronousMet_BR_T1.R1	15	NXT2:23:108784923:G	126	5	metastasis	0.06	2.0
76	1	CRUK0530_SU_FLN1	1	LN_SU_FLN1	15	NXT2:23:108784923:G	51	53	metastasis	0.27	2.85
