	#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var	sample_type	purity	ploidy
0	0	CRUK0090_BP_T1.R1	0	metachronousMet_BP_T1.R1	0	UPF3B:23:118985495:C	13	148	metastasis	0.74	3.25
1	1	CRUK0090_BP_T2.R1	1	metachronousMet_BP_T2.R1	0	UPF3B:23:118985495:C	77	50	metastasis	0.23	3.4
2	2	CRUK0090_BR_T1.R1	2	metachronousMet_BR_T1.R1	0	UPF3B:23:118985495:C	134	57	metastasis	0.2	3.3
3	3	CRUK0090_SU_T1.R1	3	primary_SU_T1.R1	0	UPF3B:23:118985495:C	35	53	primary	0.58	3.2
4	4	CRUK0090_SU_T1.R2	4	primary_SU_T1.R2	0	UPF3B:23:118985495:C	40	72	primary	0.54	3.15
5	0	CRUK0090_BP_T1.R1	0	metachronousMet_BP_T1.R1	1	STYK1:12:10783949:G	11	111	metastasis	0.74	3.25
6	1	CRUK0090_BP_T2.R1	1	metachronousMet_BP_T2.R1	1	STYK1:12:10783949:G	59	25	metastasis	0.23	3.4
7	2	CRUK0090_BR_T1.R1	2	metachronousMet_BR_T1.R1	1	STYK1:12:10783949:G	90	31	metastasis	0.2	3.3
8	3	CRUK0090_SU_T1.R1	3	primary_SU_T1.R1	1	STYK1:12:10783949:G	34	74	primary	0.58	3.2
9	4	CRUK0090_SU_T1.R2	4	primary_SU_T1.R2	1	STYK1:12:10783949:G	44	81	primary	0.54	3.15
10	0	CRUK0090_BP_T1.R1	0	metachronousMet_BP_T1.R1	2	CACNA1F:23:49067856:C	26	259	metastasis	0.74	3.25
11	1	CRUK0090_BP_T2.R1	1	metachronousMet_BP_T2.R1	2	CACNA1F:23:49067856:C	127	72	metastasis	0.23	3.4
12	2	CRUK0090_BR_T1.R1	2	metachronousMet_BR_T1.R1	2	CACNA1F:23:49067856:C	232	97	metastasis	0.2	3.3
13	3	CRUK0090_SU_T1.R1	3	primary_SU_T1.R1	2	CACNA1F:23:49067856:C	81	84	primary	0.58	3.2
14	4	CRUK0090_SU_T1.R2	4	primary_SU_T1.R2	2	CACNA1F:23:49067856:C	55	89	primary	0.54	3.15
15	0	CRUK0090_BP_T1.R1	0	metachronousMet_BP_T1.R1	3	SIGLEC14:19:52148607:G	20	176	metastasis	0.74	3.25
16	1	CRUK0090_BP_T2.R1	1	metachronousMet_BP_T2.R1	3	SIGLEC14:19:52148607:G	71	54	metastasis	0.23	3.4
17	2	CRUK0090_BR_T1.R1	2	metachronousMet_BR_T1.R1	3	SIGLEC14:19:52148607:G	82	88	metastasis	0.2	3.3
18	3	CRUK0090_SU_T1.R1	3	primary_SU_T1.R1	3	SIGLEC14:19:52148607:G	31	115	primary	0.58	3.2
19	4	CRUK0090_SU_T1.R2	4	primary_SU_T1.R2	3	SIGLEC14:19:52148607:G	33	104	primary	0.54	3.15
