	#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var	sample_type	purity	ploidy
0	0	CRUK0666_SU_FLN1	0	LN_SU_FLN1	0	LIPI:21:15537747:G	30	18	metastasis	0.09	3.1
1	1	CRUK0666_SU_T1.R1	1	primary_SU_T1.R1	0	LIPI:21:15537747:G	106	110	primary	0.29	3.4
2	2	CRUK0666_SU_T1.R2	2	primary_SU_T1.R2	0	LIPI:21:15537747:G	72	6	primary	0.18	3.3
3	3	CRUK0666_SU_T1.R3	3	primary_SU_T1.R3	0	LIPI:21:15537747:G	116	224	primary	0.25	3.05
4	4	CRUK0666_SU_T1.R4	4	primary_SU_T1.R4	0	LIPI:21:15537747:G	110	16	primary	0.29	3.2
5	5	CRUK0666_SU_T1.R5	5	primary_SU_T1.R5	0	LIPI:21:15537747:G	114	146	primary	0.28	3.55
6	6	CRUK0666_SU_T1.R6	6	primary_SU_T1.R6	0	LIPI:21:15537747:G	141	85	primary	0.14	3.55
7	0	CRUK0666_SU_FLN1	0	LN_SU_FLN1	1	FKBP4:12:2908285:C	371	62	metastasis	0.09	3.1
8	1	CRUK0666_SU_T1.R1	1	primary_SU_T1.R1	1	FKBP4:12:2908285:C	263	305	primary	0.29	3.4
9	2	CRUK0666_SU_T1.R2	2	primary_SU_T1.R2	1	FKBP4:12:2908285:C	272	131	primary	0.18	3.3
10	3	CRUK0666_SU_T1.R3	3	primary_SU_T1.R3	1	FKBP4:12:2908285:C	326	231	primary	0.25	3.05
11	4	CRUK0666_SU_T1.R4	4	primary_SU_T1.R4	1	FKBP4:12:2908285:C	282	271	primary	0.29	3.2
12	5	CRUK0666_SU_T1.R5	5	primary_SU_T1.R5	1	FKBP4:12:2908285:C	345	338	primary	0.28	3.55
13	6	CRUK0666_SU_T1.R6	6	primary_SU_T1.R6	1	FKBP4:12:2908285:C	467	170	primary	0.14	3.55
14	0	CRUK0666_SU_FLN1	0	LN_SU_FLN1	2	SYT10:12:33559946:G	90	28	metastasis	0.09	3.1
15	1	CRUK0666_SU_T1.R1	1	primary_SU_T1.R1	2	SYT10:12:33559946:G	259	268	primary	0.29	3.4
16	2	CRUK0666_SU_T1.R2	2	primary_SU_T1.R2	2	SYT10:12:33559946:G	195	104	primary	0.18	3.3
17	3	CRUK0666_SU_T1.R3	3	primary_SU_T1.R3	2	SYT10:12:33559946:G	261	167	primary	0.25	3.05
18	4	CRUK0666_SU_T1.R4	4	primary_SU_T1.R4	2	SYT10:12:33559946:G	213	211	primary	0.29	3.2
19	5	CRUK0666_SU_T1.R5	5	primary_SU_T1.R5	2	SYT10:12:33559946:G	288	234	primary	0.28	3.55
20	6	CRUK0666_SU_T1.R6	6	primary_SU_T1.R6	2	SYT10:12:33559946:G	370	109	primary	0.14	3.55
21	0	CRUK0666_SU_FLN1	0	LN_SU_FLN1	3	AWAT2:23:69264268:G	69	12	metastasis	0.09	3.1
22	1	CRUK0666_SU_T1.R1	1	primary_SU_T1.R1	3	AWAT2:23:69264268:G	45	43	primary	0.29	3.4
23	2	CRUK0666_SU_T1.R2	2	primary_SU_T1.R2	3	AWAT2:23:69264268:G	30	18	primary	0.18	3.3
24	3	CRUK0666_SU_T1.R3	3	primary_SU_T1.R3	3	AWAT2:23:69264268:G	49	29	primary	0.25	3.05
25	4	CRUK0666_SU_T1.R4	4	primary_SU_T1.R4	3	AWAT2:23:69264268:G	52	30	primary	0.29	3.2
26	5	CRUK0666_SU_T1.R5	5	primary_SU_T1.R5	3	AWAT2:23:69264268:G	65	39	primary	0.28	3.55
27	6	CRUK0666_SU_T1.R6	6	primary_SU_T1.R6	3	AWAT2:23:69264268:G	80	20	primary	0.14	3.55
28	0	CRUK0666_SU_FLN1	0	LN_SU_FLN1	4	KRAS:12:25398284:C	181	48	metastasis	0.09	3.1
29	1	CRUK0666_SU_T1.R1	1	primary_SU_T1.R1	4	KRAS:12:25398284:C	265	241	primary	0.29	3.4
30	2	CRUK0666_SU_T1.R2	2	primary_SU_T1.R2	4	KRAS:12:25398284:C	203	86	primary	0.18	3.3
31	3	CRUK0666_SU_T1.R3	3	primary_SU_T1.R3	4	KRAS:12:25398284:C	247	178	primary	0.25	3.05
32	4	CRUK0666_SU_T1.R4	4	primary_SU_T1.R4	4	KRAS:12:25398284:C	253	186	primary	0.29	3.2
33	5	CRUK0666_SU_T1.R5	5	primary_SU_T1.R5	4	KRAS:12:25398284:C	282	228	primary	0.28	3.55
34	6	CRUK0666_SU_T1.R6	6	primary_SU_T1.R6	4	KRAS:12:25398284:C	398	125	primary	0.14	3.55
35	0	CRUK0666_SU_FLN1	0	LN_SU_FLN1	5	CLEC1B:12:10147796:C	247	53	metastasis	0.09	3.1
36	1	CRUK0666_SU_T1.R1	1	primary_SU_T1.R1	5	CLEC1B:12:10147796:C	415	367	primary	0.29	3.4
37	2	CRUK0666_SU_T1.R2	2	primary_SU_T1.R2	5	CLEC1B:12:10147796:C	328	189	primary	0.18	3.3
38	3	CRUK0666_SU_T1.R3	3	primary_SU_T1.R3	5	CLEC1B:12:10147796:C	407	304	primary	0.25	3.05
39	4	CRUK0666_SU_T1.R4	4	primary_SU_T1.R4	5	CLEC1B:12:10147796:C	391	341	primary	0.29	3.2
40	5	CRUK0666_SU_T1.R5	5	primary_SU_T1.R5	5	CLEC1B:12:10147796:C	479	394	primary	0.28	3.55
41	6	CRUK0666_SU_T1.R6	6	primary_SU_T1.R6	5	CLEC1B:12:10147796:C	631	219	primary	0.14	3.55
42	0	CRUK0666_SU_FLN1	0	LN_SU_FLN1	6	ADRB2:5:148206796:C	257	60	metastasis	0.09	3.1
43	1	CRUK0666_SU_T1.R1	1	primary_SU_T1.R1	6	ADRB2:5:148206796:C	199	168	primary	0.29	3.4
44	2	CRUK0666_SU_T1.R2	2	primary_SU_T1.R2	6	ADRB2:5:148206796:C	223	91	primary	0.18	3.3
45	3	CRUK0666_SU_T1.R3	3	primary_SU_T1.R3	6	ADRB2:5:148206796:C	279	128	primary	0.25	3.05
46	4	CRUK0666_SU_T1.R4	4	primary_SU_T1.R4	6	ADRB2:5:148206796:C	252	178	primary	0.29	3.2
47	5	CRUK0666_SU_T1.R5	5	primary_SU_T1.R5	6	ADRB2:5:148206796:C	252	203	primary	0.28	3.55
48	6	CRUK0666_SU_T1.R6	6	primary_SU_T1.R6	6	ADRB2:5:148206796:C	339	91	primary	0.14	3.55
49	0	CRUK0666_SU_FLN1	0	LN_SU_FLN1	7	ITIH6:23:54783729:G	44	18	metastasis	0.09	3.1
50	1	CRUK0666_SU_T1.R1	1	primary_SU_T1.R1	7	ITIH6:23:54783729:G	93	48	primary	0.29	3.4
51	2	CRUK0666_SU_T1.R2	2	primary_SU_T1.R2	7	ITIH6:23:54783729:G	61	33	primary	0.18	3.3
52	3	CRUK0666_SU_T1.R3	3	primary_SU_T1.R3	7	ITIH6:23:54783729:G	108	52	primary	0.25	3.05
53	4	CRUK0666_SU_T1.R4	4	primary_SU_T1.R4	7	ITIH6:23:54783729:G	86	72	primary	0.29	3.2
54	5	CRUK0666_SU_T1.R5	5	primary_SU_T1.R5	7	ITIH6:23:54783729:G	97	78	primary	0.28	3.55
55	6	CRUK0666_SU_T1.R6	6	primary_SU_T1.R6	7	ITIH6:23:54783729:G	107	33	primary	0.14	3.55
56	0	CRUK0666_SU_FLN1	0	LN_SU_FLN1	8	GABRA6:5:161128725:C	203	40	metastasis	0.09	3.1
57	1	CRUK0666_SU_T1.R1	1	primary_SU_T1.R1	8	GABRA6:5:161128725:C	371	257	primary	0.29	3.4
58	2	CRUK0666_SU_T1.R2	2	primary_SU_T1.R2	8	GABRA6:5:161128725:C	345	150	primary	0.18	3.3
59	3	CRUK0666_SU_T1.R3	3	primary_SU_T1.R3	8	GABRA6:5:161128725:C	457	237	primary	0.25	3.05
60	4	CRUK0666_SU_T1.R4	4	primary_SU_T1.R4	8	GABRA6:5:161128725:C	358	291	primary	0.29	3.2
61	5	CRUK0666_SU_T1.R5	5	primary_SU_T1.R5	8	GABRA6:5:161128725:C	426	328	primary	0.28	3.55
62	6	CRUK0666_SU_T1.R6	6	primary_SU_T1.R6	8	GABRA6:5:161128725:C	569	202	primary	0.14	3.55
63	0	CRUK0666_SU_FLN1	0	LN_SU_FLN1	9	GSTT1:22:24384235:G	211	54	metastasis	0.09	3.1
64	1	CRUK0666_SU_T1.R1	1	primary_SU_T1.R1	9	GSTT1:22:24384235:G	132	106	primary	0.29	3.4
65	2	CRUK0666_SU_T1.R2	2	primary_SU_T1.R2	9	GSTT1:22:24384235:G	126	55	primary	0.18	3.3
66	3	CRUK0666_SU_T1.R3	3	primary_SU_T1.R3	9	GSTT1:22:24384235:G	166	94	primary	0.25	3.05
67	4	CRUK0666_SU_T1.R4	4	primary_SU_T1.R4	9	GSTT1:22:24384235:G	146	96	primary	0.29	3.2
68	5	CRUK0666_SU_T1.R5	5	primary_SU_T1.R5	9	GSTT1:22:24384235:G	165	127	primary	0.28	3.55
69	6	CRUK0666_SU_T1.R6	6	primary_SU_T1.R6	9	GSTT1:22:24384235:G	215	72	primary	0.14	3.55
70	0	CRUK0666_SU_FLN1	0	LN_SU_FLN1	10	CD40LG:23:135738577:G	107	15	metastasis	0.09	3.1
71	1	CRUK0666_SU_T1.R1	1	primary_SU_T1.R1	10	CD40LG:23:135738577:G	200	148	primary	0.29	3.4
72	2	CRUK0666_SU_T1.R2	2	primary_SU_T1.R2	10	CD40LG:23:135738577:G	172	74	primary	0.18	3.3
73	3	CRUK0666_SU_T1.R3	3	primary_SU_T1.R3	10	CD40LG:23:135738577:G	192	107	primary	0.25	3.05
74	4	CRUK0666_SU_T1.R4	4	primary_SU_T1.R4	10	CD40LG:23:135738577:G	193	129	primary	0.29	3.2
75	5	CRUK0666_SU_T1.R5	5	primary_SU_T1.R5	10	CD40LG:23:135738577:G	216	167	primary	0.28	3.55
76	6	CRUK0666_SU_T1.R6	6	primary_SU_T1.R6	10	CD40LG:23:135738577:G	301	94	primary	0.14	3.55
77	0	CRUK0666_SU_FLN1	0	LN_SU_FLN1	11	FAM46D:23:79698443:C	179	29	metastasis	0.09	3.1
78	1	CRUK0666_SU_T1.R1	1	primary_SU_T1.R1	11	FAM46D:23:79698443:C	300	217	primary	0.29	3.4
79	2	CRUK0666_SU_T1.R2	2	primary_SU_T1.R2	11	FAM46D:23:79698443:C	257	104	primary	0.18	3.3
80	3	CRUK0666_SU_T1.R3	3	primary_SU_T1.R3	11	FAM46D:23:79698443:C	383	176	primary	0.25	3.05
81	4	CRUK0666_SU_T1.R4	4	primary_SU_T1.R4	11	FAM46D:23:79698443:C	333	209	primary	0.29	3.2
82	5	CRUK0666_SU_T1.R5	5	primary_SU_T1.R5	11	FAM46D:23:79698443:C	365	220	primary	0.28	3.55
83	6	CRUK0666_SU_T1.R6	6	primary_SU_T1.R6	11	FAM46D:23:79698443:C	471	164	primary	0.14	3.55
84	0	CRUK0666_SU_FLN1	0	LN_SU_FLN1	12	RAB11FIP1:8:37757022:C	261	62	metastasis	0.09	3.1
85	1	CRUK0666_SU_T1.R1	1	primary_SU_T1.R1	12	RAB11FIP1:8:37757022:C	177	117	primary	0.29	3.4
86	2	CRUK0666_SU_T1.R2	2	primary_SU_T1.R2	12	RAB11FIP1:8:37757022:C	191	59	primary	0.18	3.3
87	3	CRUK0666_SU_T1.R3	3	primary_SU_T1.R3	12	RAB11FIP1:8:37757022:C	205	90	primary	0.25	3.05
88	4	CRUK0666_SU_T1.R4	4	primary_SU_T1.R4	12	RAB11FIP1:8:37757022:C	184	129	primary	0.29	3.2
89	5	CRUK0666_SU_T1.R5	5	primary_SU_T1.R5	12	RAB11FIP1:8:37757022:C	207	140	primary	0.28	3.55
90	6	CRUK0666_SU_T1.R6	6	primary_SU_T1.R6	12	RAB11FIP1:8:37757022:C	241	44	primary	0.14	3.55
