	#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var	sample_type	purity	ploidy
0	0	CRUK0453_BR_T1.FR1	0	metachronousMet_BR_T1.FR1	0	COL22A1:8:139672723:C	268	507	metastasis	0.26	3.95
1	1	CRUK0453_SU_T1.R1	1	primary_SU_T1.R1	0	COL22A1:8:139672723:C	441	248	primary	0.2	5.1
2	2	CRUK0453_SU_T1.R2	2	primary_SU_T1.R2	0	COL22A1:8:139672723:C	398	292	primary	0.27	5.0
3	0	CRUK0453_BR_T1.FR1	0	metachronousMet_BR_T1.FR1	1	IL33:9:6253478:G	61	101	metastasis	0.26	3.95
4	1	CRUK0453_SU_T1.R1	1	primary_SU_T1.R1	1	IL33:9:6253478:G	118	81	primary	0.2	5.1
5	2	CRUK0453_SU_T1.R2	2	primary_SU_T1.R2	1	IL33:9:6253478:G	90	53	primary	0.27	5.0
6	0	CRUK0453_BR_T1.FR1	0	metachronousMet_BR_T1.FR1	2	FAM135B:8:139163601:G	159	243	metastasis	0.26	3.95
7	1	CRUK0453_SU_T1.R1	1	primary_SU_T1.R1	2	FAM135B:8:139163601:G	341	168	primary	0.2	5.1
8	2	CRUK0453_SU_T1.R2	2	primary_SU_T1.R2	2	FAM135B:8:139163601:G	289	183	primary	0.27	5.0
9	0	CRUK0453_BR_T1.FR1	0	metachronousMet_BR_T1.FR1	3	ALDH1A3:15:101448821:T	34	21	metastasis	0.26	3.95
10	1	CRUK0453_SU_T1.R1	1	primary_SU_T1.R1	3	ALDH1A3:15:101448821:T	63	61	primary	0.2	5.1
11	2	CRUK0453_SU_T1.R2	2	primary_SU_T1.R2	3	ALDH1A3:15:101448821:T	55	79	primary	0.27	5.0
12	0	CRUK0453_BR_T1.FR1	0	metachronousMet_BR_T1.FR1	4	FBXO10:9:37541427:C	261	308	metastasis	0.26	3.95
13	1	CRUK0453_SU_T1.R1	1	primary_SU_T1.R1	4	FBXO10:9:37541427:C	432	515	primary	0.2	5.1
14	2	CRUK0453_SU_T1.R2	2	primary_SU_T1.R2	4	FBXO10:9:37541427:C	306	410	primary	0.27	5.0
15	0	CRUK0453_BR_T1.FR1	0	metachronousMet_BR_T1.FR1	5	VCP:9:35060710:T	55	45	metastasis	0.26	3.95
16	1	CRUK0453_SU_T1.R1	1	primary_SU_T1.R1	5	VCP:9:35060710:T	114	142	primary	0.2	5.1
17	2	CRUK0453_SU_T1.R2	2	primary_SU_T1.R2	5	VCP:9:35060710:T	72	96	primary	0.27	5.0
18	0	CRUK0453_BR_T1.FR1	0	metachronousMet_BR_T1.FR1	6	FRMPD1:9:37740790:C	363	345	metastasis	0.26	3.95
19	1	CRUK0453_SU_T1.R1	1	primary_SU_T1.R1	6	FRMPD1:9:37740790:C	352	400	primary	0.2	5.1
