	#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var	sample_type	purity	ploidy
0	0	CRUK0667_SU_FLN1	0	LN_SU_FLN1	0	MTMR8:23:63548620:A	95	78	metastasis	0.31	2.65
1	1	CRUK0667_SU_T1.R1	1	primary_SU_T1.R1	0	MTMR8:23:63548620:A	103	87	primary	0.34	2.65
2	2	CRUK0667_SU_T1.R2	2	primary_SU_T1.R2	0	MTMR8:23:63548620:A	41	163	primary	0.62	2.65
3	3	CRUK0667_SU_T1.R3	3	primary_SU_T1.R3	0	MTMR8:23:63548620:A	98	123	primary	0.45	2.65
4	4	CRUK0667_SU_T1.R4	4	primary_SU_T1.R4	0	MTMR8:23:63548620:A	79	98	primary	0.34	2.75
5	5	CRUK0667_SU_T1.R5	5	primary_SU_T1.R5	0	MTMR8:23:63548620:A	81	162	primary	0.47	2.75
6	6	CRUK0667_SU_T1.R6	6	primary_SU_T1.R6	0	MTMR8:23:63548620:A	80	171	primary	0.46	2.65
7	7	CRUK0667_SU_T1.R7	7	primary_SU_T1.R7	0	MTMR8:23:63548620:A	73	173	primary	0.47	2.7
8	8	CRUK0667_SU_T1.R8	8	primary_SU_T1.R8	0	MTMR8:23:63548620:A	122	195	primary	0.46	2.7
9	0	CRUK0667_SU_FLN1	0	LN_SU_FLN1	1	SUPT6H:17:27005236:A	186	147	metastasis	0.31	2.65
10	1	CRUK0667_SU_T1.R1	1	primary_SU_T1.R1	1	SUPT6H:17:27005236:A	134	130	primary	0.34	2.65
11	2	CRUK0667_SU_T1.R2	2	primary_SU_T1.R2	1	SUPT6H:17:27005236:A	72	265	primary	0.62	2.65
12	3	CRUK0667_SU_T1.R3	3	primary_SU_T1.R3	1	SUPT6H:17:27005236:A	130	136	primary	0.45	2.65
13	4	CRUK0667_SU_T1.R4	4	primary_SU_T1.R4	1	SUPT6H:17:27005236:A	120	127	primary	0.34	2.75
14	5	CRUK0667_SU_T1.R5	5	primary_SU_T1.R5	1	SUPT6H:17:27005236:A	106	148	primary	0.47	2.75
15	6	CRUK0667_SU_T1.R6	6	primary_SU_T1.R6	1	SUPT6H:17:27005236:A	131	188	primary	0.46	2.65
16	7	CRUK0667_SU_T1.R7	7	primary_SU_T1.R7	1	SUPT6H:17:27005236:A	99	213	primary	0.47	2.7
17	8	CRUK0667_SU_T1.R8	8	primary_SU_T1.R8	1	SUPT6H:17:27005236:A	132	237	primary	0.46	2.7
18	0	CRUK0667_SU_FLN1	0	LN_SU_FLN1	2	ABCD1:23:152991472:G	248	186	metastasis	0.31	2.65
19	1	CRUK0667_SU_T1.R1	1	primary_SU_T1.R1	2	ABCD1:23:152991472:G	236	210	primary	0.34	2.65
20	2	CRUK0667_SU_T1.R2	2	primary_SU_T1.R2	2	ABCD1:23:152991472:G	110	391	primary	0.62	2.65
21	3	CRUK0667_SU_T1.R3	3	primary_SU_T1.R3	2	ABCD1:23:152991472:G	180	385	primary	0.45	2.65
22	4	CRUK0667_SU_T1.R4	4	primary_SU_T1.R4	2	ABCD1:23:152991472:G	205	192	primary	0.34	2.75
23	5	CRUK0667_SU_T1.R5	5	primary_SU_T1.R5	2	ABCD1:23:152991472:G	152	315	primary	0.47	2.75
24	6	CRUK0667_SU_T1.R6	6	primary_SU_T1.R6	2	ABCD1:23:152991472:G	178	299	primary	0.46	2.65
25	7	CRUK0667_SU_T1.R7	7	primary_SU_T1.R7	2	ABCD1:23:152991472:G	188	299	primary	0.47	2.7
26	8	CRUK0667_SU_T1.R8	8	primary_SU_T1.R8	2	ABCD1:23:152991472:G	181	328	primary	0.46	2.7
27	0	CRUK0667_SU_FLN1	0	LN_SU_FLN1	3	POF1B:23:84606458:C	37	23	metastasis	0.31	2.65
28	1	CRUK0667_SU_T1.R1	1	primary_SU_T1.R1	3	POF1B:23:84606458:C	36	35	primary	0.34	2.65
29	2	CRUK0667_SU_T1.R2	2	primary_SU_T1.R2	3	POF1B:23:84606458:C	14	49	primary	0.62	2.65
30	3	CRUK0667_SU_T1.R3	3	primary_SU_T1.R3	3	POF1B:23:84606458:C	51	38	primary	0.45	2.65
31	4	CRUK0667_SU_T1.R4	4	primary_SU_T1.R4	3	POF1B:23:84606458:C	27	25	primary	0.34	2.75
32	5	CRUK0667_SU_T1.R5	5	primary_SU_T1.R5	3	POF1B:23:84606458:C	28	41	primary	0.47	2.75
33	6	CRUK0667_SU_T1.R6	6	primary_SU_T1.R6	3	POF1B:23:84606458:C	40	64	primary	0.46	2.65
34	7	CRUK0667_SU_T1.R7	7	primary_SU_T1.R7	3	POF1B:23:84606458:C	38	65	primary	0.47	2.7
35	8	CRUK0667_SU_T1.R8	8	primary_SU_T1.R8	3	POF1B:23:84606458:C	34	50	primary	0.46	2.7
36	0	CRUK0667_SU_FLN1	0	LN_SU_FLN1	4	SYN1:23:47435476:T	35	30	metastasis	0.31	2.65
37	1	CRUK0667_SU_T1.R1	1	primary_SU_T1.R1	4	SYN1:23:47435476:T	113	84	primary	0.34	2.65
38	2	CRUK0667_SU_T1.R2	2	primary_SU_T1.R2	4	SYN1:23:47435476:T	47	138	primary	0.62	2.65
39	3	CRUK0667_SU_T1.R3	3	primary_SU_T1.R3	4	SYN1:23:47435476:T	74	137	primary	0.45	2.65
40	4	CRUK0667_SU_T1.R4	4	primary_SU_T1.R4	4	SYN1:23:47435476:T	80	92	primary	0.34	2.75
41	5	CRUK0667_SU_T1.R5	5	primary_SU_T1.R5	4	SYN1:23:47435476:T	65	111	primary	0.47	2.75
42	6	CRUK0667_SU_T1.R6	6	primary_SU_T1.R6	4	SYN1:23:47435476:T	72	128	primary	0.46	2.65
43	7	CRUK0667_SU_T1.R7	7	primary_SU_T1.R7	4	SYN1:23:47435476:T	68	182	primary	0.47	2.7
44	8	CRUK0667_SU_T1.R8	8	primary_SU_T1.R8	4	SYN1:23:47435476:T	67	222	primary	0.46	2.7
45	0	CRUK0667_SU_FLN1	0	LN_SU_FLN1	5	TRY2P:7:142021335:G	673	410	metastasis	0.31	2.65
46	1	CRUK0667_SU_T1.R1	1	primary_SU_T1.R1	5	TRY2P:7:142021335:G	599	396	primary	0.34	2.65
