	#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var	sample_type	purity	ploidy
0	0	CRUK0048_BR_T1.R1	0	metachronousMet_BR_T1.R1	0	CCDC168:13:103399828:A	117	314	metastasis	0.63	3.4
1	1	CRUK0048_BR_T1.R2	1	metachronousMet_BR_T1.R2	0	CCDC168:13:103399828:A	160	305	metastasis	0.57	3.2
2	2	CRUK0048_SU_T1.R1	2	primary_SU_T1.R1	0	CCDC168:13:103399828:A	266	90	primary	0.2	4.1
3	3	CRUK0048_SU_T1.R2	3	primary_SU_T1.R2	0	CCDC168:13:103399828:A	231	243	primary	0.5	3.7
4	4	CRUK0048_SU_T1.R3	4	primary_SU_T1.R3	0	CCDC168:13:103399828:A	245	273	primary	0.47	3.35
5	0	CRUK0048_BR_T1.R1	0	metachronousMet_BR_T1.R1	1	KLHL1:13:70681318:G	146	378	metastasis	0.63	3.4
6	1	CRUK0048_BR_T1.R2	1	metachronousMet_BR_T1.R2	1	KLHL1:13:70681318:G	155	348	metastasis	0.57	3.2
7	2	CRUK0048_SU_T1.R1	2	primary_SU_T1.R1	1	KLHL1:13:70681318:G	546	128	primary	0.2	4.1
8	3	CRUK0048_SU_T1.R2	3	primary_SU_T1.R2	1	KLHL1:13:70681318:G	405	415	primary	0.5	3.7
9	4	CRUK0048_SU_T1.R3	4	primary_SU_T1.R3	1	KLHL1:13:70681318:G	517	489	primary	0.47	3.35
10	0	CRUK0048_BR_T1.R1	0	metachronousMet_BR_T1.R1	2	STOML3:13:39554237:G	128	309	metastasis	0.63	3.4
11	1	CRUK0048_BR_T1.R2	1	metachronousMet_BR_T1.R2	2	STOML3:13:39554237:G	129	228	metastasis	0.57	3.2
12	2	CRUK0048_SU_T1.R1	2	primary_SU_T1.R1	2	STOML3:13:39554237:G	549	112	primary	0.2	4.1
13	3	CRUK0048_SU_T1.R2	3	primary_SU_T1.R2	2	STOML3:13:39554237:G	491	332	primary	0.5	3.7
14	4	CRUK0048_SU_T1.R3	4	primary_SU_T1.R3	2	STOML3:13:39554237:G	517	408	primary	0.47	3.35
15	0	CRUK0048_BR_T1.R1	0	metachronousMet_BR_T1.R1	3	ST8SIA3:18:55027514:C	51	121	metastasis	0.63	3.4
16	1	CRUK0048_BR_T1.R2	1	metachronousMet_BR_T1.R2	3	ST8SIA3:18:55027514:C	63	83	metastasis	0.57	3.2
17	2	CRUK0048_SU_T1.R1	2	primary_SU_T1.R1	3	ST8SIA3:18:55027514:C	149	43	primary	0.2	4.1
18	3	CRUK0048_SU_T1.R2	3	primary_SU_T1.R2	3	ST8SIA3:18:55027514:C	159	142	primary	0.5	3.7
19	4	CRUK0048_SU_T1.R3	4	primary_SU_T1.R3	3	ST8SIA3:18:55027514:C	147	154	primary	0.47	3.35
20	0	CRUK0048_BR_T1.R1	0	metachronousMet_BR_T1.R1	4	CPB2:13:46648053:G	150	339	metastasis	0.63	3.4
21	1	CRUK0048_BR_T1.R2	1	metachronousMet_BR_T1.R2	4	CPB2:13:46648053:G	168	290	metastasis	0.57	3.2
22	2	CRUK0048_SU_T1.R1	2	primary_SU_T1.R1	4	CPB2:13:46648053:G	532	106	primary	0.2	4.1
23	3	CRUK0048_SU_T1.R2	3	primary_SU_T1.R2	4	CPB2:13:46648053:G	549	403	primary	0.5	3.7
24	4	CRUK0048_SU_T1.R3	4	primary_SU_T1.R3	4	CPB2:13:46648053:G	530	437	primary	0.47	3.35
25	0	CRUK0048_BR_T1.R1	0	metachronousMet_BR_T1.R1	5	USH2A:1:215972517:T	43	97	metastasis	0.63	3.4
26	1	CRUK0048_BR_T1.R2	1	metachronousMet_BR_T1.R2	5	USH2A:1:215972517:T	58	104	metastasis	0.57	3.2
27	2	CRUK0048_SU_T1.R1	2	primary_SU_T1.R1	5	USH2A:1:215972517:T	115	31	primary	0.2	4.1
28	3	CRUK0048_SU_T1.R2	3	primary_SU_T1.R2	5	USH2A:1:215972517:T	110	114	primary	0.5	3.7
29	4	CRUK0048_SU_T1.R3	4	primary_SU_T1.R3	5	USH2A:1:215972517:T	133	155	primary	0.47	3.35
30	0	CRUK0048_BR_T1.R1	0	metachronousMet_BR_T1.R1	6	BBOX1:11:27077034:C	32	72	metastasis	0.63	3.4
31	1	CRUK0048_BR_T1.R2	1	metachronousMet_BR_T1.R2	6	BBOX1:11:27077034:C	40	57	metastasis	0.57	3.2
32	2	CRUK0048_SU_T1.R1	2	primary_SU_T1.R1	6	BBOX1:11:27077034:C	107	43	primary	0.2	4.1
33	3	CRUK0048_SU_T1.R2	3	primary_SU_T1.R2	6	BBOX1:11:27077034:C	117	99	primary	0.5	3.7
34	4	CRUK0048_SU_T1.R3	4	primary_SU_T1.R3	6	BBOX1:11:27077034:C	138	118	primary	0.47	3.35
35	0	CRUK0048_BR_T1.R1	0	metachronousMet_BR_T1.R1	7	SEC16B:1:177902348:C	134	297	metastasis	0.63	3.4
36	1	CRUK0048_BR_T1.R2	1	metachronousMet_BR_T1.R2	7	SEC16B:1:177902348:C	134	185	metastasis	0.57	3.2
37	2	CRUK0048_SU_T1.R1	2	primary_SU_T1.R1	7	SEC16B:1:177902348:C	294	136	primary	0.2	4.1
38	3	CRUK0048_SU_T1.R2	3	primary_SU_T1.R2	7	SEC16B:1:177902348:C	255	367	primary	0.5	3.7
39	4	CRUK0048_SU_T1.R3	4	primary_SU_T1.R3	7	SEC16B:1:177902348:C	309	446	primary	0.47	3.35
40	0	CRUK0048_BR_T1.R1	0	metachronousMet_BR_T1.R1	8	SLITRK1:13:84454623:G	98	217	metastasis	0.63	3.4
41	1	CRUK0048_BR_T1.R2	1	metachronousMet_BR_T1.R2	8	SLITRK1:13:84454623:G	120	230	metastasis	0.57	3.2
42	2	CRUK0048_SU_T1.R1	2	primary_SU_T1.R1	8	SLITRK1:13:84454623:G	289	70	primary	0.2	4.1
43	3	CRUK0048_SU_T1.R2	3	primary_SU_T1.R2	8	SLITRK1:13:84454623:G	278	239	primary	0.5	3.7
44	4	CRUK0048_SU_T1.R3	4	primary_SU_T1.R3	8	SLITRK1:13:84454623:G	330	317	primary	0.47	3.35
45	0	CRUK0048_BR_T1.R1	0	metachronousMet_BR_T1.R1	9	CD1C:1:158260847:C	91	201	metastasis	0.63	3.4
46	1	CRUK0048_BR_T1.R2	1	metachronousMet_BR_T1.R2	9	CD1C:1:158260847:C	105	169	metastasis	0.57	3.2
47	2	CRUK0048_SU_T1.R1	2	primary_SU_T1.R1	9	CD1C:1:158260847:C	180	62	primary	0.2	4.1
48	3	CRUK0048_SU_T1.R2	3	primary_SU_T1.R2	9	CD1C:1:158260847:C	234	292	primary	0.5	3.7
49	4	CRUK0048_SU_T1.R3	4	primary_SU_T1.R3	9	CD1C:1:158260847:C	245	301	primary	0.47	3.35
50	0	CRUK0048_BR_T1.R1	0	metachronousMet_BR_T1.R1	10	DCHS1:11:6654674:A	49	92	metastasis	0.63	3.4
51	1	CRUK0048_BR_T1.R2	1	metachronousMet_BR_T1.R2	10	DCHS1:11:6654674:A	53	113	metastasis	0.57	3.2
52	2	CRUK0048_SU_T1.R1	2	primary_SU_T1.R1	10	DCHS1:11:6654674:A	165	57	primary	0.2	4.1
53	3	CRUK0048_SU_T1.R2	3	primary_SU_T1.R2	10	DCHS1:11:6654674:A	127	150	primary	0.5	3.7
54	4	CRUK0048_SU_T1.R3	4	primary_SU_T1.R3	10	DCHS1:11:6654674:A	152	194	primary	0.47	3.35
55	0	CRUK0048_BR_T1.R1	0	metachronousMet_BR_T1.R1	11	RYR2:1:237756941:G	187	397	metastasis	0.63	3.4
56	1	CRUK0048_BR_T1.R2	1	metachronousMet_BR_T1.R2	11	RYR2:1:237756941:G	190	238	metastasis	0.57	3.2
57	2	CRUK0048_SU_T1.R1	2	primary_SU_T1.R1	11	RYR2:1:237756941:G	321	138	primary	0.2	4.1
58	3	CRUK0048_SU_T1.R2	3	primary_SU_T1.R2	11	RYR2:1:237756941:G	416	506	primary	0.5	3.7
59	4	CRUK0048_SU_T1.R3	4	primary_SU_T1.R3	11	RYR2:1:237756941:G	400	518	primary	0.47	3.35
60	0	CRUK0048_BR_T1.R1	0	metachronousMet_BR_T1.R1	12	SCN5A:3:38598618:C	41	87	metastasis	0.63	3.4
61	1	CRUK0048_BR_T1.R2	1	metachronousMet_BR_T1.R2	12	SCN5A:3:38598618:C	43	64	metastasis	0.57	3.2
62	2	CRUK0048_SU_T1.R1	2	primary_SU_T1.R1	12	SCN5A:3:38598618:C	161	25	primary	0.2	4.1
63	3	CRUK0048_SU_T1.R2	3	primary_SU_T1.R2	12	SCN5A:3:38598618:C	102	93	primary	0.5	3.7
64	4	CRUK0048_SU_T1.R3	4	primary_SU_T1.R3	12	SCN5A:3:38598618:C	127	127	primary	0.47	3.35
65	0	CRUK0048_BR_T1.R1	0	metachronousMet_BR_T1.R1	13	XPO5:6:43515250:T	366	760	metastasis	0.63	3.4
66	1	CRUK0048_BR_T1.R2	1	metachronousMet_BR_T1.R2	13	XPO5:6:43515250:T	323	543	metastasis	0.57	3.2
67	2	CRUK0048_SU_T1.R1	2	primary_SU_T1.R1	13	XPO5:6:43515250:T	757	369	primary	0.2	4.1
68	3	CRUK0048_SU_T1.R2	3	primary_SU_T1.R2	13	XPO5:6:43515250:T	1091	1106	primary	0.5	3.7
69	4	CRUK0048_SU_T1.R3	4	primary_SU_T1.R3	13	XPO5:6:43515250:T	1158	1244	primary	0.47	3.35
70	0	CRUK0048_BR_T1.R1	0	metachronousMet_BR_T1.R1	14	SLITRK5:13:88328069:AC	176	332	metastasis	0.63	3.4
71	1	CRUK0048_BR_T1.R2	1	metachronousMet_BR_T1.R2	14	SLITRK5:13:88328069:AC	167	340	metastasis	0.57	3.2
72	2	CRUK0048_SU_T1.R1	2	primary_SU_T1.R1	14	SLITRK5:13:88328069:AC	600	118	primary	0.2	4.1
73	3	CRUK0048_SU_T1.R2	3	primary_SU_T1.R2	14	SLITRK5:13:88328069:AC	476	386	primary	0.5	3.7
74	4	CRUK0048_SU_T1.R3	4	primary_SU_T1.R3	14	SLITRK5:13:88328069:AC	594	404	primary	0.47	3.35
75	0	CRUK0048_BR_T1.R1	0	metachronousMet_BR_T1.R1	15	TCP11L1:11:33094237:A	26	52	metastasis	0.63	3.4
76	1	CRUK0048_BR_T1.R2	1	metachronousMet_BR_T1.R2	15	TCP11L1:11:33094237:A	31	63	metastasis	0.57	3.2
77	2	CRUK0048_SU_T1.R1	2	primary_SU_T1.R1	15	TCP11L1:11:33094237:A	104	17	primary	0.2	4.1
78	3	CRUK0048_SU_T1.R2	3	primary_SU_T1.R2	15	TCP11L1:11:33094237:A	86	75	primary	0.5	3.7
79	4	CRUK0048_SU_T1.R3	4	primary_SU_T1.R3	15	TCP11L1:11:33094237:A	90	94	primary	0.47	3.35
80	0	CRUK0048_BR_T1.R1	0	metachronousMet_BR_T1.R1	16	PDLIM2:8:22452136:A	52	105	metastasis	0.63	3.4
81	1	CRUK0048_BR_T1.R2	1	metachronousMet_BR_T1.R2	16	PDLIM2:8:22452136:A	48	73	metastasis	0.57	3.2
82	2	CRUK0048_SU_T1.R1	2	primary_SU_T1.R1	16	PDLIM2:8:22452136:A	235	50	primary	0.2	4.1
83	3	CRUK0048_SU_T1.R2	3	primary_SU_T1.R2	16	PDLIM2:8:22452136:A	198	213	primary	0.5	3.7
84	4	CRUK0048_SU_T1.R3	4	primary_SU_T1.R3	16	PDLIM2:8:22452136:A	240	214	primary	0.47	3.35
85	0	CRUK0048_BR_T1.R1	0	metachronousMet_BR_T1.R1	17	MCUR1:6:13791078:A	153	303	metastasis	0.63	3.4
86	1	CRUK0048_BR_T1.R2	1	metachronousMet_BR_T1.R2	17	MCUR1:6:13791078:A	176	211	metastasis	0.57	3.2
87	2	CRUK0048_SU_T1.R1	2	primary_SU_T1.R1	17	MCUR1:6:13791078:A	280	110	primary	0.2	4.1
88	3	CRUK0048_SU_T1.R2	3	primary_SU_T1.R2	17	MCUR1:6:13791078:A	394	321	primary	0.5	3.7
89	4	CRUK0048_SU_T1.R3	4	primary_SU_T1.R3	17	MCUR1:6:13791078:A	409	323	primary	0.47	3.35
