	#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var	original_anatomical_site_label	sample_type	purity	ploidy
0	0	CRUK0452_SU_FLN1	0	LN_SU_FLN1	0	HECTD4:12:112601336:G	11	41	LN_SU_FLN1	metastasis	0.39	3.1
1	1	CRUK0452_SU_FLN2	1	LN_SU_FLN2	0	HECTD4:12:112601336:G	14	29	LN_SU_FLN2	metastasis	0.47	3.2
2	2	CRUK0452_SU_T1.R1	2	primary_SU_T1	0	HECTD4:12:112601336:G	4	60	primary_SU_T1.R1	primary	0.67	3.3
3	3	CRUK0452_SU_T1.R2	2	primary_SU_T1	0	HECTD4:12:112601336:G	16	39	primary_SU_T1.R2	primary	0.59	3.3
4	4	CRUK0452_SU_T1.R3	2	primary_SU_T1	0	HECTD4:12:112601336:G	38	35	primary_SU_T1.R3	primary	0.22	3.25
5	5	CRUK0452_SU_T1.R4	2	primary_SU_T1	0	HECTD4:12:112601336:G	35	41	primary_SU_T1.R4	primary	0.37	3.15
6	6	CRUK0452_SU_T1.R5	2	primary_SU_T1	0	HECTD4:12:112601336:G	14	42	primary_SU_T1.R5	primary	0.58	3.15
7	0	CRUK0452_SU_FLN1	0	LN_SU_FLN1	1	NAA35:9:88591542:A	35	60	LN_SU_FLN1	metastasis	0.39	3.1
8	1	CRUK0452_SU_FLN2	1	LN_SU_FLN2	1	NAA35:9:88591542:A	15	44	LN_SU_FLN2	metastasis	0.47	3.2
9	2	CRUK0452_SU_T1.R1	2	primary_SU_T1	1	NAA35:9:88591542:A	10	148	primary_SU_T1.R1	primary	0.67	3.3
10	3	CRUK0452_SU_T1.R2	2	primary_SU_T1	1	NAA35:9:88591542:A	17	109	primary_SU_T1.R2	primary	0.59	3.3
11	4	CRUK0452_SU_T1.R3	2	primary_SU_T1	1	NAA35:9:88591542:A	65	48	primary_SU_T1.R3	primary	0.22	3.25
12	5	CRUK0452_SU_T1.R4	2	primary_SU_T1	1	NAA35:9:88591542:A	45	79	primary_SU_T1.R4	primary	0.37	3.15
13	6	CRUK0452_SU_T1.R5	2	primary_SU_T1	1	NAA35:9:88591542:A	31	89	primary_SU_T1.R5	primary	0.58	3.15
14	0	CRUK0452_SU_FLN1	0	LN_SU_FLN1	2	PTPRD:9:8437125:A	22	42	LN_SU_FLN1	metastasis	0.39	3.1
15	1	CRUK0452_SU_FLN2	1	LN_SU_FLN2	2	PTPRD:9:8437125:A	23	36	LN_SU_FLN2	metastasis	0.47	3.2
16	2	CRUK0452_SU_T1.R1	2	primary_SU_T1	2	PTPRD:9:8437125:A	7	60	primary_SU_T1.R1	primary	0.67	3.3
17	3	CRUK0452_SU_T1.R2	2	primary_SU_T1	2	PTPRD:9:8437125:A	7	72	primary_SU_T1.R2	primary	0.59	3.3
18	4	CRUK0452_SU_T1.R3	2	primary_SU_T1	2	PTPRD:9:8437125:A	39	23	primary_SU_T1.R3	primary	0.22	3.25
19	5	CRUK0452_SU_T1.R4	2	primary_SU_T1	2	PTPRD:9:8437125:A	31	44	primary_SU_T1.R4	primary	0.37	3.15
20	6	CRUK0452_SU_T1.R5	2	primary_SU_T1	2	PTPRD:9:8437125:A	16	49	primary_SU_T1.R5	primary	0.58	3.15
21	0	CRUK0452_SU_FLN1	0	LN_SU_FLN1	3	SEMA4D:9:91978897:C	198	440	LN_SU_FLN1	metastasis	0.39	3.1
22	1	CRUK0452_SU_FLN2	1	LN_SU_FLN2	3	SEMA4D:9:91978897:C	148	422	LN_SU_FLN2	metastasis	0.47	3.2
23	2	CRUK0452_SU_T1.R1	2	primary_SU_T1	3	SEMA4D:9:91978897:C	89	767	primary_SU_T1.R1	primary	0.67	3.3
24	3	CRUK0452_SU_T1.R2	2	primary_SU_T1	3	SEMA4D:9:91978897:C	154	714	primary_SU_T1.R2	primary	0.59	3.3
25	4	CRUK0452_SU_T1.R3	2	primary_SU_T1	3	SEMA4D:9:91978897:C	449	339	primary_SU_T1.R3	primary	0.22	3.25
26	5	CRUK0452_SU_T1.R4	2	primary_SU_T1	3	SEMA4D:9:91978897:C	298	449	primary_SU_T1.R4	primary	0.37	3.15
27	6	CRUK0452_SU_T1.R5	2	primary_SU_T1	3	SEMA4D:9:91978897:C	175	688	primary_SU_T1.R5	primary	0.58	3.15
28	0	CRUK0452_SU_FLN1	0	LN_SU_FLN1	4	CD72:9:35618663:G	30	70	LN_SU_FLN1	metastasis	0.39	3.1
29	1	CRUK0452_SU_FLN2	1	LN_SU_FLN2	4	CD72:9:35618663:G	21	50	LN_SU_FLN2	metastasis	0.47	3.2
30	2	CRUK0452_SU_T1.R1	2	primary_SU_T1	4	CD72:9:35618663:G	18	149	primary_SU_T1.R1	primary	0.67	3.3
31	3	CRUK0452_SU_T1.R2	2	primary_SU_T1	4	CD72:9:35618663:G	44	155	primary_SU_T1.R2	primary	0.59	3.3
32	4	CRUK0452_SU_T1.R3	2	primary_SU_T1	4	CD72:9:35618663:G	74	67	primary_SU_T1.R3	primary	0.22	3.25
33	5	CRUK0452_SU_T1.R4	2	primary_SU_T1	4	CD72:9:35618663:G	53	98	primary_SU_T1.R4	primary	0.37	3.15
34	6	CRUK0452_SU_T1.R5	2	primary_SU_T1	4	CD72:9:35618663:G	33	162	primary_SU_T1.R5	primary	0.58	3.15
35	0	CRUK0452_SU_FLN1	0	LN_SU_FLN1	5	ALDH1B1:9:38395983:G	202	431	LN_SU_FLN1	metastasis	0.39	3.1
