	#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var	original_anatomical_site_label	sample_type	purity	ploidy
0	0	CRUK0497_BR_T1.FR1	0	metachronousMet_BR_T1.FR1	0	SLCO1B1:12:21355578:G	43	137	metachronousMet_BR_T1.FR1	metastasis	0.45	3.2
1	1	CRUK0497_SU_T1.R1	1	primary_SU_T1	0	SLCO1B1:12:21355578:G	37	111	primary_SU_T1.R1	primary	0.73	2.0
2	2	CRUK0497_SU_T1.R2	1	primary_SU_T1	0	SLCO1B1:12:21355578:G	53	260	primary_SU_T1.R2	primary	0.56	3.15
3	3	CRUK0497_SU_T1.R3	1	primary_SU_T1	0	SLCO1B1:12:21355578:G	31	288	primary_SU_T1.R3	primary	0.69	2.1
4	0	CRUK0497_BR_T1.FR1	0	metachronousMet_BR_T1.FR1	1	SLCO1B7:12:21196290:G	99	317	metachronousMet_BR_T1.FR1	metastasis	0.45	3.2
5	1	CRUK0497_SU_T1.R1	1	primary_SU_T1	1	SLCO1B7:12:21196290:G	69	183	primary_SU_T1.R1	primary	0.73	2.0
6	2	CRUK0497_SU_T1.R2	1	primary_SU_T1	1	SLCO1B7:12:21196290:G	66	426	primary_SU_T1.R2	primary	0.56	3.15
7	3	CRUK0497_SU_T1.R3	1	primary_SU_T1	1	SLCO1B7:12:21196290:G	53	435	primary_SU_T1.R3	primary	0.69	2.1
8	0	CRUK0497_BR_T1.FR1	0	metachronousMet_BR_T1.FR1	2	SLCO1B3:12:21015415:G	34	180	metachronousMet_BR_T1.FR1	metastasis	0.45	3.2
9	1	CRUK0497_SU_T1.R1	1	primary_SU_T1	2	SLCO1B3:12:21015415:G	51	127	primary_SU_T1.R1	primary	0.73	2.0
10	2	CRUK0497_SU_T1.R2	1	primary_SU_T1	2	SLCO1B3:12:21015415:G	54	265	primary_SU_T1.R2	primary	0.56	3.15
11	3	CRUK0497_SU_T1.R3	1	primary_SU_T1	2	SLCO1B3:12:21015415:G	42	333	primary_SU_T1.R3	primary	0.69	2.1
12	0	CRUK0497_BR_T1.FR1	0	metachronousMet_BR_T1.FR1	3	ANO2:12:5848510:C	68	151	metachronousMet_BR_T1.FR1	metastasis	0.45	3.2
13	1	CRUK0497_SU_T1.R1	1	primary_SU_T1	3	ANO2:12:5848510:C	111	283	primary_SU_T1.R1	primary	0.73	2.0
14	2	CRUK0497_SU_T1.R2	1	primary_SU_T1	3	ANO2:12:5848510:C	124	535	primary_SU_T1.R2	primary	0.56	3.15
