	#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var	original_anatomical_site_label	sample_type	purity	ploidy
0	0	CRUK0472_BR_T1.R1	0	metachronousMet_BR_T1	0	RBM39:20:34317439:T	42	392	metachronousMet_BR_T1.R1	metastasis	0.62	3.1
1	1	CRUK0472_SU_FLN1	1	LN_SU_FLN1	0	RBM39:20:34317439:T	41	408	LN_SU_FLN1	metastasis	0.68	2.95
2	2	CRUK0472_SU_T1.R1	2	primary_SU_T1	0	RBM39:20:34317439:T	38	398	primary_SU_T1.R1	primary	0.78	3.1
3	3	CRUK0472_SU_T1.R2	2	primary_SU_T1	0	RBM39:20:34317439:T	23	593	primary_SU_T1.R2	primary	0.85	3.35
4	4	CRUK0472_SU_T1.R3	2	primary_SU_T1	0	RBM39:20:34317439:T	14	464	primary_SU_T1.R3	primary	0.89	3.2
5	0	CRUK0472_BR_T1.R1	0	metachronousMet_BR_T1	1	VCP:9:35072503:C	40	330	metachronousMet_BR_T1.R1	metastasis	0.62	3.1
6	1	CRUK0472_SU_FLN1	1	LN_SU_FLN1	1	VCP:9:35072503:C	41	312	LN_SU_FLN1	metastasis	0.68	2.95
7	2	CRUK0472_SU_T1.R1	2	primary_SU_T1	1	VCP:9:35072503:C	18	205	primary_SU_T1.R1	primary	0.78	3.1
8	3	CRUK0472_SU_T1.R2	2	primary_SU_T1	1	VCP:9:35072503:C	13	297	primary_SU_T1.R2	primary	0.85	3.35
9	4	CRUK0472_SU_T1.R3	2	primary_SU_T1	1	VCP:9:35072503:C	9	273	primary_SU_T1.R3	primary	0.89	3.2
10	0	CRUK0472_BR_T1.R1	0	metachronousMet_BR_T1	2	TRAF2:9:139818433:G	95	235	metachronousMet_BR_T1.R1	metastasis	0.62	3.1
11	1	CRUK0472_SU_FLN1	1	LN_SU_FLN1	2	TRAF2:9:139818433:G	57	210	LN_SU_FLN1	metastasis	0.68	2.95
12	2	CRUK0472_SU_T1.R1	2	primary_SU_T1	2	TRAF2:9:139818433:G	20	160	primary_SU_T1.R1	primary	0.78	3.1
13	3	CRUK0472_SU_T1.R2	2	primary_SU_T1	2	TRAF2:9:139818433:G	17	201	primary_SU_T1.R2	primary	0.85	3.35
14	4	CRUK0472_SU_T1.R3	2	primary_SU_T1	2	TRAF2:9:139818433:G	10	221	primary_SU_T1.R3	primary	0.89	3.2
15	0	CRUK0472_BR_T1.R1	0	metachronousMet_BR_T1	3	CAMK2B:7:44282821:C	39	149	metachronousMet_BR_T1.R1	metastasis	0.62	3.1
16	1	CRUK0472_SU_FLN1	1	LN_SU_FLN1	3	CAMK2B:7:44282821:C	19	71	LN_SU_FLN1	metastasis	0.68	2.95
17	2	CRUK0472_SU_T1.R1	2	primary_SU_T1	3	CAMK2B:7:44282821:C	15	134	primary_SU_T1.R1	primary	0.78	3.1
18	3	CRUK0472_SU_T1.R2	2	primary_SU_T1	3	CAMK2B:7:44282821:C	14	150	primary_SU_T1.R2	primary	0.85	3.35
19	4	CRUK0472_SU_T1.R3	2	primary_SU_T1	3	CAMK2B:7:44282821:C	6	132	primary_SU_T1.R3	primary	0.89	3.2
20	0	CRUK0472_BR_T1.R1	0	metachronousMet_BR_T1	4	RELN:7:103363520:G	22	70	metachronousMet_BR_T1.R1	metastasis	0.62	3.1
21	1	CRUK0472_SU_FLN1	1	LN_SU_FLN1	4	RELN:7:103363520:G	13	80	LN_SU_FLN1	metastasis	0.68	2.95
22	2	CRUK0472_SU_T1.R1	2	primary_SU_T1	4	RELN:7:103363520:G	15	162	primary_SU_T1.R1	primary	0.78	3.1
23	3	CRUK0472_SU_T1.R2	2	primary_SU_T1	4	RELN:7:103363520:G	6	130	primary_SU_T1.R2	primary	0.85	3.35
24	4	CRUK0472_SU_T1.R3	2	primary_SU_T1	4	RELN:7:103363520:G	14	150	primary_SU_T1.R3	primary	0.89	3.2
25	0	CRUK0472_BR_T1.R1	0	metachronousMet_BR_T1	5	PKD1L1:7:47870849:C	182	659	metachronousMet_BR_T1.R1	metastasis	0.62	3.1
26	1	CRUK0472_SU_FLN1	1	LN_SU_FLN1	5	PKD1L1:7:47870849:C	85	294	LN_SU_FLN1	metastasis	0.68	2.95
27	2	CRUK0472_SU_T1.R1	2	primary_SU_T1	5	PKD1L1:7:47870849:C	64	428	primary_SU_T1.R1	primary	0.78	3.1
28	3	CRUK0472_SU_T1.R2	2	primary_SU_T1	5	PKD1L1:7:47870849:C	32	494	primary_SU_T1.R2	primary	0.85	3.35
29	4	CRUK0472_SU_T1.R3	2	primary_SU_T1	5	PKD1L1:7:47870849:C	21	432	primary_SU_T1.R3	primary	0.89	3.2
30	0	CRUK0472_BR_T1.R1	0	metachronousMet_BR_T1	6	PCDH18:4:138442853:G	16	49	metachronousMet_BR_T1.R1	metastasis	0.62	3.1
31	1	CRUK0472_SU_FLN1	1	LN_SU_FLN1	6	PCDH18:4:138442853:G	20	29	LN_SU_FLN1	metastasis	0.68	2.95
32	2	CRUK0472_SU_T1.R1	2	primary_SU_T1	6	PCDH18:4:138442853:G	18	52	primary_SU_T1.R1	primary	0.78	3.1
33	3	CRUK0472_SU_T1.R2	2	primary_SU_T1	6	PCDH18:4:138442853:G	3	59	primary_SU_T1.R2	primary	0.85	3.35
34	4	CRUK0472_SU_T1.R3	2	primary_SU_T1	6	PCDH18:4:138442853:G	5	36	primary_SU_T1.R3	primary	0.89	3.2
35	0	CRUK0472_BR_T1.R1	0	metachronousMet_BR_T1	7	PRDM16:1:3328112:T	365	799	metachronousMet_BR_T1.R1	metastasis	0.62	3.1
36	1	CRUK0472_SU_FLN1	1	LN_SU_FLN1	7	PRDM16:1:3328112:T	341	747	LN_SU_FLN1	metastasis	0.68	2.95
37	2	CRUK0472_SU_T1.R1	2	primary_SU_T1	7	PRDM16:1:3328112:T	131	544	primary_SU_T1.R1	primary	0.78	3.1
38	3	CRUK0472_SU_T1.R2	2	primary_SU_T1	7	PRDM16:1:3328112:T	86	715	primary_SU_T1.R2	primary	0.85	3.35
39	4	CRUK0472_SU_T1.R3	2	primary_SU_T1	7	PRDM16:1:3328112:T	41	723	primary_SU_T1.R3	primary	0.89	3.2
