	#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var	original_anatomical_site_label	sample_type	purity	ploidy
0	0	CRUK0468_SU_FLN1	0	LN_SU_FLN1	0	ADCY2:5:7709332:A	108	20	LN_SU_FLN1	metastasis	0.12	3.05
1	1	CRUK0468_SU_LN1	1	LN_SU_LN1	0	ADCY2:5:7709332:A	131	52	LN_SU_LN1	metastasis	0.14	3.1
2	2	CRUK0468_SU_T1.R1	2	primary_SU_T1	0	ADCY2:5:7709332:A	110	118	primary_SU_T1.R1	primary	0.34	2.7
3	3	CRUK0468_SU_T1.R2	2	primary_SU_T1	0	ADCY2:5:7709332:A	140	91	primary_SU_T1.R2	primary	0.22	2.95
4	4	CRUK0468_SU_T1.R3	2	primary_SU_T1	0	ADCY2:5:7709332:A	137	79	primary_SU_T1.R3	primary	0.18	2.65
5	5	CRUK0468_SU_T1.R4	2	primary_SU_T1	0	ADCY2:5:7709332:A	143	92	primary_SU_T1.R4	primary	0.2	3.2
6	6	CRUK0468_SU_T1.R5	2	primary_SU_T1	0	ADCY2:5:7709332:A	147	72	primary_SU_T1.R5	primary	0.18	3.25
7	7	CRUK0468_SU_T1.R6	2	primary_SU_T1	0	ADCY2:5:7709332:A	126	76	primary_SU_T1.R6	primary	0.24	3.35
8	8	CRUK0468_SU_T1.R7	2	primary_SU_T1	0	ADCY2:5:7709332:A	137	54	primary_SU_T1.R7	primary	0.25	1.9
9	9	CRUK0468_SU_T1.R8	2	primary_SU_T1	0	ADCY2:5:7709332:A	164	37	primary_SU_T1.R8	primary	0.2	1.65
10	0	CRUK0468_SU_FLN1	0	LN_SU_FLN1	1	TAS2R1:5:9630139:T	162	43	LN_SU_FLN1	metastasis	0.12	3.05
11	1	CRUK0468_SU_LN1	1	LN_SU_LN1	1	TAS2R1:5:9630139:T	302	103	LN_SU_LN1	metastasis	0.14	3.1
12	2	CRUK0468_SU_T1.R1	2	primary_SU_T1	1	TAS2R1:5:9630139:T	239	229	primary_SU_T1.R1	primary	0.34	2.7
13	3	CRUK0468_SU_T1.R2	2	primary_SU_T1	1	TAS2R1:5:9630139:T	283	205	primary_SU_T1.R2	primary	0.22	2.95
14	4	CRUK0468_SU_T1.R3	2	primary_SU_T1	1	TAS2R1:5:9630139:T	288	148	primary_SU_T1.R3	primary	0.18	2.65
15	5	CRUK0468_SU_T1.R4	2	primary_SU_T1	1	TAS2R1:5:9630139:T	298	236	primary_SU_T1.R4	primary	0.2	3.2
16	6	CRUK0468_SU_T1.R5	2	primary_SU_T1	1	TAS2R1:5:9630139:T	338	153	primary_SU_T1.R5	primary	0.18	3.25
17	7	CRUK0468_SU_T1.R6	2	primary_SU_T1	1	TAS2R1:5:9630139:T	281	203	primary_SU_T1.R6	primary	0.24	3.35
18	8	CRUK0468_SU_T1.R7	2	primary_SU_T1	1	TAS2R1:5:9630139:T	326	116	primary_SU_T1.R7	primary	0.25	1.9
19	9	CRUK0468_SU_T1.R8	2	primary_SU_T1	1	TAS2R1:5:9630139:T	356	82	primary_SU_T1.R8	primary	0.2	1.65
20	0	CRUK0468_SU_FLN1	0	LN_SU_FLN1	2	UMOD:16:20355365:C	58	14	LN_SU_FLN1	metastasis	0.12	3.05
21	1	CRUK0468_SU_LN1	1	LN_SU_LN1	2	UMOD:16:20355365:C	115	29	LN_SU_LN1	metastasis	0.14	3.1
22	2	CRUK0468_SU_T1.R1	2	primary_SU_T1	2	UMOD:16:20355365:C	81	77	primary_SU_T1.R1	primary	0.34	2.7
23	3	CRUK0468_SU_T1.R2	2	primary_SU_T1	2	UMOD:16:20355365:C	103	41	primary_SU_T1.R2	primary	0.22	2.95
24	4	CRUK0468_SU_T1.R3	2	primary_SU_T1	2	UMOD:16:20355365:C	86	21	primary_SU_T1.R3	primary	0.18	2.65
25	5	CRUK0468_SU_T1.R4	2	primary_SU_T1	2	UMOD:16:20355365:C	114	52	primary_SU_T1.R4	primary	0.2	3.2
26	6	CRUK0468_SU_T1.R5	2	primary_SU_T1	2	UMOD:16:20355365:C	114	24	primary_SU_T1.R5	primary	0.18	3.25
27	7	CRUK0468_SU_T1.R6	2	primary_SU_T1	2	UMOD:16:20355365:C	99	50	primary_SU_T1.R6	primary	0.24	3.35
28	8	CRUK0468_SU_T1.R7	2	primary_SU_T1	2	UMOD:16:20355365:C	111	22	primary_SU_T1.R7	primary	0.25	1.9
29	9	CRUK0468_SU_T1.R8	2	primary_SU_T1	2	UMOD:16:20355365:C	115	16	primary_SU_T1.R8	primary	0.2	1.65
30	0	CRUK0468_SU_FLN1	0	LN_SU_FLN1	3	RNU5F-1:1:220178743:C	114	18	LN_SU_FLN1	metastasis	0.12	3.05
31	1	CRUK0468_SU_LN1	1	LN_SU_LN1	3	RNU5F-1:1:220178743:C	143	18	LN_SU_LN1	metastasis	0.14	3.1
32	2	CRUK0468_SU_T1.R1	2	primary_SU_T1	3	RNU5F-1:1:220178743:C	79	67	primary_SU_T1.R1	primary	0.34	2.7
