	#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var	original_anatomical_site_label	sample_type	purity	ploidy
0	0	CRUK0516_BR_T1.R1	0	metachronousMet_BR_T1	0	ALAS2:23:55043890:A	54	229	metachronousMet_BR_T1.R1	metastasis	0.55	3.2
1	1	CRUK0516_SU_T1.R1	1	primary_SU_T1	0	ALAS2:23:55043890:A	64	193	primary_SU_T1.R1	primary	0.57	2.65
2	2	CRUK0516_SU_T1.R2	1	primary_SU_T1	0	ALAS2:23:55043890:A	81	145	primary_SU_T1.R2	primary	0.42	2.55
3	3	CRUK0516_SU_T1.R3	1	primary_SU_T1	0	ALAS2:23:55043890:A	81	184	primary_SU_T1.R3	primary	0.39	3.2
4	4	CRUK0516_SU_T1.R4	1	primary_SU_T1	0	ALAS2:23:55043890:A	10	293	primary_SU_T1.R4	primary	0.88	3.0
5	5	CRUK0516_SU_T1.R5	1	primary_SU_T1	0	ALAS2:23:55043890:A	19	283	primary_SU_T1.R5	primary	0.8	3.05
6	6	CRUK0516_SU_T1.R6	1	primary_SU_T1	0	ALAS2:23:55043890:A	112	48	primary_SU_T1.R6	primary	0.15	2.4
7	7	CRUK0516_SU_T1.R7	1	primary_SU_T1	0	ALAS2:23:55043890:A	67	60	primary_SU_T1.R7	primary	0.24	2.5
8	8	CRUK0516_SU_T1.R8	1	primary_SU_T1	0	ALAS2:23:55043890:A	60	96	primary_SU_T1.R8	primary	0.42	2.45
9	0	CRUK0516_BR_T1.R1	0	metachronousMet_BR_T1	1	COL12A1:6:75851936:T	32	54	metachronousMet_BR_T1.R1	metastasis	0.55	3.2
10	1	CRUK0516_SU_T1.R1	1	primary_SU_T1	1	COL12A1:6:75851936:T	48	53	primary_SU_T1.R1	primary	0.57	2.65
11	2	CRUK0516_SU_T1.R2	1	primary_SU_T1	1	COL12A1:6:75851936:T	49	45	primary_SU_T1.R2	primary	0.42	2.55
12	3	CRUK0516_SU_T1.R3	1	primary_SU_T1	1	COL12A1:6:75851936:T	58	71	primary_SU_T1.R3	primary	0.39	3.2
13	4	CRUK0516_SU_T1.R4	1	primary_SU_T1	1	COL12A1:6:75851936:T	3	87	primary_SU_T1.R4	primary	0.88	3.0
14	5	CRUK0516_SU_T1.R5	1	primary_SU_T1	1	COL12A1:6:75851936:T	17	100	primary_SU_T1.R5	primary	0.8	3.05
15	6	CRUK0516_SU_T1.R6	1	primary_SU_T1	1	COL12A1:6:75851936:T	89	8	primary_SU_T1.R6	primary	0.15	2.4
16	7	CRUK0516_SU_T1.R7	1	primary_SU_T1	1	COL12A1:6:75851936:T	47	23	primary_SU_T1.R7	primary	0.24	2.5
