	#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var	original_anatomical_site_label	sample_type	purity	ploidy
0	0	CRUK0361_BR_T1.R1	0	metachronousMet_BR_T1	0	DAB1:1:57476527:C	37	18	metachronousMet_BR_T1.R1	metastasis	0.35	2.95
1	1	CRUK0361_SU_T1.R1	1	primary_SU_T1	0	DAB1:1:57476527:C	17	24	primary_SU_T1.R1	primary	0.62	3.2
2	2	CRUK0361_SU_T1.R2	1	primary_SU_T1	0	DAB1:1:57476527:C	5	25	primary_SU_T1.R2	primary	0.73	2.95
3	3	CRUK0361_SU_T1.R3	1	primary_SU_T1	0	DAB1:1:57476527:C	17	22	primary_SU_T1.R3	primary	0.47	2.95
4	4	CRUK0361_SU_T1.R4	1	primary_SU_T1	0	DAB1:1:57476527:C	11	32	primary_SU_T1.R4	primary	0.72	3.25
5	0	CRUK0361_BR_T1.R1	0	metachronousMet_BR_T1	1	LOXHD1:18:44057587:C	280	161	metachronousMet_BR_T1.R1	metastasis	0.35	2.95
6	1	CRUK0361_SU_T1.R1	1	primary_SU_T1	1	LOXHD1:18:44057587:C	145	274	primary_SU_T1.R1	primary	0.62	3.2
7	2	CRUK0361_SU_T1.R2	1	primary_SU_T1	1	LOXHD1:18:44057587:C	123	330	primary_SU_T1.R2	primary	0.73	2.95
8	3	CRUK0361_SU_T1.R3	1	primary_SU_T1	1	LOXHD1:18:44057587:C	249	190	primary_SU_T1.R3	primary	0.47	2.95
9	4	CRUK0361_SU_T1.R4	1	primary_SU_T1	1	LOXHD1:18:44057587:C	89	278	primary_SU_T1.R4	primary	0.72	3.25
10	0	CRUK0361_BR_T1.R1	0	metachronousMet_BR_T1	2	HSD3B2:1:119958121:G	279	134	metachronousMet_BR_T1.R1	metastasis	0.35	2.95
11	1	CRUK0361_SU_T1.R1	1	primary_SU_T1	2	HSD3B2:1:119958121:G	91	168	primary_SU_T1.R1	primary	0.62	3.2
12	2	CRUK0361_SU_T1.R2	1	primary_SU_T1	2	HSD3B2:1:119958121:G	87	249	primary_SU_T1.R2	primary	0.73	2.95
13	3	CRUK0361_SU_T1.R3	1	primary_SU_T1	2	HSD3B2:1:119958121:G	149	142	primary_SU_T1.R3	primary	0.47	2.95
14	4	CRUK0361_SU_T1.R4	1	primary_SU_T1	2	HSD3B2:1:119958121:G	68	211	primary_SU_T1.R4	primary	0.72	3.25
15	0	CRUK0361_BR_T1.R1	0	metachronousMet_BR_T1	3	MAN2B1:19:12776668:C	143	77	metachronousMet_BR_T1.R1	metastasis	0.35	2.95
16	1	CRUK0361_SU_T1.R1	1	primary_SU_T1	3	MAN2B1:19:12776668:C	80	127	primary_SU_T1.R1	primary	0.62	3.2
17	2	CRUK0361_SU_T1.R2	1	primary_SU_T1	3	MAN2B1:19:12776668:C	67	172	primary_SU_T1.R2	primary	0.73	2.95
18	3	CRUK0361_SU_T1.R3	1	primary_SU_T1	3	MAN2B1:19:12776668:C	94	102	primary_SU_T1.R3	primary	0.47	2.95
19	4	CRUK0361_SU_T1.R4	1	primary_SU_T1	3	MAN2B1:19:12776668:C	55	160	primary_SU_T1.R4	primary	0.72	3.25
20	0	CRUK0361_BR_T1.R1	0	metachronousMet_BR_T1	4	GALR1:18:74962517:G	132	65	metachronousMet_BR_T1.R1	metastasis	0.35	2.95
21	1	CRUK0361_SU_T1.R1	1	primary_SU_T1	4	GALR1:18:74962517:G	38	50	primary_SU_T1.R1	primary	0.62	3.2
22	2	CRUK0361_SU_T1.R2	1	primary_SU_T1	4	GALR1:18:74962517:G	30	57	primary_SU_T1.R2	primary	0.73	2.95
23	3	CRUK0361_SU_T1.R3	1	primary_SU_T1	4	GALR1:18:74962517:G	46	42	primary_SU_T1.R3	primary	0.47	2.95
24	4	CRUK0361_SU_T1.R4	1	primary_SU_T1	4	GALR1:18:74962517:G	20	57	primary_SU_T1.R4	primary	0.72	3.25
25	0	CRUK0361_BR_T1.R1	0	metachronousMet_BR_T1	5	KEAP1:19:10602767:C	479	254	metachronousMet_BR_T1.R1	metastasis	0.35	2.95
26	1	CRUK0361_SU_T1.R1	1	primary_SU_T1	5	KEAP1:19:10602767:C	322	544	primary_SU_T1.R1	primary	0.62	3.2
27	2	CRUK0361_SU_T1.R2	1	primary_SU_T1	5	KEAP1:19:10602767:C	238	671	primary_SU_T1.R2	primary	0.73	2.95
28	3	CRUK0361_SU_T1.R3	1	primary_SU_T1	5	KEAP1:19:10602767:C	439	381	primary_SU_T1.R3	primary	0.47	2.95
29	4	CRUK0361_SU_T1.R4	1	primary_SU_T1	5	KEAP1:19:10602767:C	243	560	primary_SU_T1.R4	primary	0.72	3.25
30	0	CRUK0361_BR_T1.R1	0	metachronousMet_BR_T1	6	KCNA3:1:111216310:G	320	189	metachronousMet_BR_T1.R1	metastasis	0.35	2.95
31	1	CRUK0361_SU_T1.R1	1	primary_SU_T1	6	KCNA3:1:111216310:G	222	345	primary_SU_T1.R1	primary	0.62	3.2
32	2	CRUK0361_SU_T1.R2	1	primary_SU_T1	6	KCNA3:1:111216310:G	168	473	primary_SU_T1.R2	primary	0.73	2.95
33	3	CRUK0361_SU_T1.R3	1	primary_SU_T1	6	KCNA3:1:111216310:G	321	304	primary_SU_T1.R3	primary	0.47	2.95
34	4	CRUK0361_SU_T1.R4	1	primary_SU_T1	6	KCNA3:1:111216310:G	153	374	primary_SU_T1.R4	primary	0.72	3.25
35	0	CRUK0361_BR_T1.R1	0	metachronousMet_BR_T1	7	LPPR4:1:99767366:C	749	349	metachronousMet_BR_T1.R1	metastasis	0.35	2.95
36	1	CRUK0361_SU_T1.R1	1	primary_SU_T1	7	LPPR4:1:99767366:C	300	464	primary_SU_T1.R1	primary	0.62	3.2
37	2	CRUK0361_SU_T1.R2	1	primary_SU_T1	7	LPPR4:1:99767366:C	226	636	primary_SU_T1.R2	primary	0.73	2.95
38	3	CRUK0361_SU_T1.R3	1	primary_SU_T1	7	LPPR4:1:99767366:C	478	384	primary_SU_T1.R3	primary	0.47	2.95
39	4	CRUK0361_SU_T1.R4	1	primary_SU_T1	7	LPPR4:1:99767366:C	215	502	primary_SU_T1.R4	primary	0.72	3.25
40	0	CRUK0361_BR_T1.R1	0	metachronousMet_BR_T1	8	NCDN:1:36028922:C	311	173	metachronousMet_BR_T1.R1	metastasis	0.35	2.95
41	1	CRUK0361_SU_T1.R1	1	primary_SU_T1	8	NCDN:1:36028922:C	198	283	primary_SU_T1.R1	primary	0.62	3.2
42	2	CRUK0361_SU_T1.R2	1	primary_SU_T1	8	NCDN:1:36028922:C	130	365	primary_SU_T1.R2	primary	0.73	2.95
43	3	CRUK0361_SU_T1.R3	1	primary_SU_T1	8	NCDN:1:36028922:C	251	202	primary_SU_T1.R3	primary	0.47	2.95
44	4	CRUK0361_SU_T1.R4	1	primary_SU_T1	8	NCDN:1:36028922:C	139	309	primary_SU_T1.R4	primary	0.72	3.25
45	0	CRUK0361_BR_T1.R1	0	metachronousMet_BR_T1	9	SYT4:18:40850434:G	338	180	metachronousMet_BR_T1.R1	metastasis	0.35	2.95
46	1	CRUK0361_SU_T1.R1	1	primary_SU_T1	9	SYT4:18:40850434:G	148	250	primary_SU_T1.R1	primary	0.62	3.2
47	2	CRUK0361_SU_T1.R2	1	primary_SU_T1	9	SYT4:18:40850434:G	118	331	primary_SU_T1.R2	primary	0.73	2.95
48	3	CRUK0361_SU_T1.R3	1	primary_SU_T1	9	SYT4:18:40850434:G	237	221	primary_SU_T1.R3	primary	0.47	2.95
49	4	CRUK0361_SU_T1.R4	1	primary_SU_T1	9	SYT4:18:40850434:G	118	320	primary_SU_T1.R4	primary	0.72	3.25
50	0	CRUK0361_BR_T1.R1	0	metachronousMet_BR_T1	10	CEP104:1:3759838:C	59	28	metachronousMet_BR_T1.R1	metastasis	0.35	2.95
51	1	CRUK0361_SU_T1.R1	1	primary_SU_T1	10	CEP104:1:3759838:C	25	28	primary_SU_T1.R1	primary	0.62	3.2
52	2	CRUK0361_SU_T1.R2	1	primary_SU_T1	10	CEP104:1:3759838:C	14	39	primary_SU_T1.R2	primary	0.73	2.95
53	3	CRUK0361_SU_T1.R3	1	primary_SU_T1	10	CEP104:1:3759838:C	28	23	primary_SU_T1.R3	primary	0.47	2.95
54	4	CRUK0361_SU_T1.R4	1	primary_SU_T1	10	CEP104:1:3759838:C	20	38	primary_SU_T1.R4	primary	0.72	3.25
55	0	CRUK0361_BR_T1.R1	0	metachronousMet_BR_T1	11	MIB2:1:1563555:G	477	221	metachronousMet_BR_T1.R1	metastasis	0.35	2.95
56	1	CRUK0361_SU_T1.R1	1	primary_SU_T1	11	MIB2:1:1563555:G	245	411	primary_SU_T1.R1	primary	0.62	3.2
57	2	CRUK0361_SU_T1.R2	1	primary_SU_T1	11	MIB2:1:1563555:G	214	531	primary_SU_T1.R2	primary	0.73	2.95
58	3	CRUK0361_SU_T1.R3	1	primary_SU_T1	11	MIB2:1:1563555:G	378	315	primary_SU_T1.R3	primary	0.47	2.95
59	4	CRUK0361_SU_T1.R4	1	primary_SU_T1	11	MIB2:1:1563555:G	167	457	primary_SU_T1.R4	primary	0.72	3.25
60	0	CRUK0361_BR_T1.R1	0	metachronousMet_BR_T1	12	ZNF266:19:9523956:C	449	168	metachronousMet_BR_T1.R1	metastasis	0.35	2.95
61	1	CRUK0361_SU_T1.R1	1	primary_SU_T1	12	ZNF266:19:9523956:C	234	317	primary_SU_T1.R1	primary	0.62	3.2
62	2	CRUK0361_SU_T1.R2	1	primary_SU_T1	12	ZNF266:19:9523956:C	160	343	primary_SU_T1.R2	primary	0.73	2.95
63	3	CRUK0361_SU_T1.R3	1	primary_SU_T1	12	ZNF266:19:9523956:C	335	271	primary_SU_T1.R3	primary	0.47	2.95
64	4	CRUK0361_SU_T1.R4	1	primary_SU_T1	12	ZNF266:19:9523956:C	175	377	primary_SU_T1.R4	primary	0.72	3.25
65	0	CRUK0361_BR_T1.R1	0	metachronousMet_BR_T1	13	DENND1B:1:197564450:T	545	315	metachronousMet_BR_T1.R1	metastasis	0.35	2.95
66	1	CRUK0361_SU_T1.R1	1	primary_SU_T1	13	DENND1B:1:197564450:T	416	649	primary_SU_T1.R1	primary	0.62	3.2
67	2	CRUK0361_SU_T1.R2	1	primary_SU_T1	13	DENND1B:1:197564450:T	476	676	primary_SU_T1.R2	primary	0.73	2.95
68	3	CRUK0361_SU_T1.R3	1	primary_SU_T1	13	DENND1B:1:197564450:T	418	301	primary_SU_T1.R3	primary	0.47	2.95
69	4	CRUK0361_SU_T1.R4	1	primary_SU_T1	13	DENND1B:1:197564450:T	399	819	primary_SU_T1.R4	primary	0.72	3.25
70	0	CRUK0361_BR_T1.R1	0	metachronousMet_BR_T1	14	OR2W3:1:248059325:C	569	335	metachronousMet_BR_T1.R1	metastasis	0.35	2.95
