	#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var	original_anatomical_site_label	sample_type	purity	ploidy
0	0	CRUK0467_BP_T1.R1	0	metachronousMet_BP_T1	0	IFNA6:9:21350185:G	18	404	metachronousMet_BP_T1.R1	metastasis	0.88	2.7
1	1	CRUK0467_BR_T1.R1	1	metachronousMet_BR_T1	0	IFNA6:9:21350185:G	173	107	metachronousMet_BR_T1.R1	metastasis	0.2	2.6
2	2	CRUK0467_SU_FLN1	2	LN_SU_FLN1	0	IFNA6:9:21350185:G	65	22	LN_SU_FLN1	metastasis	0.26	2.2
3	3	CRUK0467_SU_T1.R2	3	primary_SU_T1	0	IFNA6:9:21350185:G	254	324	primary_SU_T1.R2	primary	0.37	2.7
4	0	CRUK0467_BP_T1.R1	0	metachronousMet_BP_T1	1	DOCK8:9:382569:G	21	408	metachronousMet_BP_T1.R1	metastasis	0.88	2.7
5	1	CRUK0467_BR_T1.R1	1	metachronousMet_BR_T1	1	DOCK8:9:382569:G	185	84	metachronousMet_BR_T1.R1	metastasis	0.2	2.6
6	2	CRUK0467_SU_FLN1	2	LN_SU_FLN1	1	DOCK8:9:382569:G	115	21	LN_SU_FLN1	metastasis	0.26	2.2
7	3	CRUK0467_SU_T1.R2	3	primary_SU_T1	1	DOCK8:9:382569:G	157	171	primary_SU_T1.R2	primary	0.37	2.7
8	0	CRUK0467_BP_T1.R1	0	metachronousMet_BP_T1	2	ADAMTSL1:9:18770773:G	17	311	metachronousMet_BP_T1.R1	metastasis	0.88	2.7
9	1	CRUK0467_BR_T1.R1	1	metachronousMet_BR_T1	2	ADAMTSL1:9:18770773:G	200	74	metachronousMet_BR_T1.R1	metastasis	0.2	2.6
10	2	CRUK0467_SU_FLN1	2	LN_SU_FLN1	2	ADAMTSL1:9:18770773:G	112	45	LN_SU_FLN1	metastasis	0.26	2.2
11	3	CRUK0467_SU_T1.R2	3	primary_SU_T1	2	ADAMTSL1:9:18770773:G	184	188	primary_SU_T1.R2	primary	0.37	2.7
12	0	CRUK0467_BP_T1.R1	0	metachronousMet_BP_T1	3	RAB11FIP3:16:524972:G	14	255	metachronousMet_BP_T1.R1	metastasis	0.88	2.7
13	1	CRUK0467_BR_T1.R1	1	metachronousMet_BR_T1	3	RAB11FIP3:16:524972:G	180	75	metachronousMet_BR_T1.R1	metastasis	0.2	2.6
14	2	CRUK0467_SU_FLN1	2	LN_SU_FLN1	3	RAB11FIP3:16:524972:G	83	50	LN_SU_FLN1	metastasis	0.26	2.2
15	3	CRUK0467_SU_T1.R2	3	primary_SU_T1	3	RAB11FIP3:16:524972:G	125	162	primary_SU_T1.R2	primary	0.37	2.7
16	0	CRUK0467_BP_T1.R1	0	metachronousMet_BP_T1	4	GLDC:9:6533163:G	31	538	metachronousMet_BP_T1.R1	metastasis	0.88	2.7
17	1	CRUK0467_BR_T1.R1	1	metachronousMet_BR_T1	4	GLDC:9:6533163:G	340	134	metachronousMet_BR_T1.R1	metastasis	0.2	2.6
18	2	CRUK0467_SU_FLN1	2	LN_SU_FLN1	4	GLDC:9:6533163:G	173	52	LN_SU_FLN1	metastasis	0.26	2.2
19	3	CRUK0467_SU_T1.R2	3	primary_SU_T1	4	GLDC:9:6533163:G	293	346	primary_SU_T1.R2	primary	0.37	2.7
20	0	CRUK0467_BP_T1.R1	0	metachronousMet_BP_T1	5	PTPRD:9:8507435:C	26	415	metachronousMet_BP_T1.R1	metastasis	0.88	2.7
21	1	CRUK0467_BR_T1.R1	1	metachronousMet_BR_T1	5	PTPRD:9:8507435:C	340	134	metachronousMet_BR_T1.R1	metastasis	0.2	2.6
22	2	CRUK0467_SU_FLN1	2	LN_SU_FLN1	5	PTPRD:9:8507435:C	184	32	LN_SU_FLN1	metastasis	0.26	2.2
23	3	CRUK0467_SU_T1.R2	3	primary_SU_T1	5	PTPRD:9:8507435:C	302	289	primary_SU_T1.R2	primary	0.37	2.7
24	0	CRUK0467_BP_T1.R1	0	metachronousMet_BP_T1	6	WDR90:16:706516:G	21	320	metachronousMet_BP_T1.R1	metastasis	0.88	2.7
25	1	CRUK0467_BR_T1.R1	1	metachronousMet_BR_T1	6	WDR90:16:706516:G	146	76	metachronousMet_BR_T1.R1	metastasis	0.2	2.6
26	2	CRUK0467_SU_FLN1	2	LN_SU_FLN1	6	WDR90:16:706516:G	108	41	LN_SU_FLN1	metastasis	0.26	2.2
27	3	CRUK0467_SU_T1.R2	3	primary_SU_T1	6	WDR90:16:706516:G	112	132	primary_SU_T1.R2	primary	0.37	2.7
28	0	CRUK0467_BP_T1.R1	0	metachronousMet_BP_T1	7	AAED1:9:99408181:C	5	76	metachronousMet_BP_T1.R1	metastasis	0.88	2.7
29	1	CRUK0467_BR_T1.R1	1	metachronousMet_BR_T1	7	AAED1:9:99408181:C	66	14	metachronousMet_BR_T1.R1	metastasis	0.2	2.6
30	2	CRUK0467_SU_FLN1	2	LN_SU_FLN1	7	AAED1:9:99408181:C	29	13	LN_SU_FLN1	metastasis	0.26	2.2
31	3	CRUK0467_SU_T1.R2	3	primary_SU_T1	7	AAED1:9:99408181:C	60	41	primary_SU_T1.R2	primary	0.37	2.7
32	0	CRUK0467_BP_T1.R1	0	metachronousMet_BP_T1	8	TNIP2:4:2757962:CG	6	88	metachronousMet_BP_T1.R1	metastasis	0.88	2.7
33	1	CRUK0467_BR_T1.R1	1	metachronousMet_BR_T1	8	TNIP2:4:2757962:CG	87	22	metachronousMet_BR_T1.R1	metastasis	0.2	2.6
34	2	CRUK0467_SU_FLN1	2	LN_SU_FLN1	8	TNIP2:4:2757962:CG	132	14	LN_SU_FLN1	metastasis	0.26	2.2
35	3	CRUK0467_SU_T1.R2	3	primary_SU_T1	8	TNIP2:4:2757962:CG	78	31	primary_SU_T1.R2	primary	0.37	2.7
36	0	CRUK0467_BP_T1.R1	0	metachronousMet_BP_T1	9	SLC24A2:9:19516283:G	35	511	metachronousMet_BP_T1.R1	metastasis	0.88	2.7
