	#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var	original_anatomical_site_label	sample_type	purity	ploidy
0	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	0	DBF4B:17:42815569:G	25	18	LN_SU_FLN1	metastasis	0.25	2.05
1	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	0	DBF4B:17:42815569:G	51	13	primary_SU_T1.R1	primary	0.18	2.15
2	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	1	NCAN:19:19338730:C	350	150	LN_SU_FLN1	metastasis	0.25	2.05
3	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	1	NCAN:19:19338730:C	539	123	primary_SU_T1.R1	primary	0.18	2.15
4	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	2	TBX4:17:59534932:A	1031	435	LN_SU_FLN1	metastasis	0.25	2.05
5	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	2	TBX4:17:59534932:A	878	252	primary_SU_T1.R1	primary	0.18	2.15
6	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	3	ABCA6:17:67106894:G	39	16	LN_SU_FLN1	metastasis	0.25	2.05
7	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	3	ABCA6:17:67106894:G	54	3	primary_SU_T1.R1	primary	0.18	2.15
8	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	4	KEAP1:19:10602584:C	444	182	LN_SU_FLN1	metastasis	0.25	2.05
9	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	4	KEAP1:19:10602584:C	367	103	primary_SU_T1.R1	primary	0.18	2.15
10	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	5	SI:3:164709999:T	39	15	LN_SU_FLN1	metastasis	0.25	2.05
11	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	5	SI:3:164709999:T	58	12	primary_SU_T1.R1	primary	0.18	2.15
12	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	6	OR2B2:6:27880114:C	52	20	LN_SU_FLN1	metastasis	0.25	2.05
13	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	6	OR2B2:6:27880114:C	99	13	primary_SU_T1.R1	primary	0.18	2.15
14	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	7	GRM7:3:7348195:G	167	63	LN_SU_FLN1	metastasis	0.25	2.05
15	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	7	GRM7:3:7348195:G	218	40	primary_SU_T1.R1	primary	0.18	2.15
16	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	8	ASB18:2:237146350:C	56	21	LN_SU_FLN1	metastasis	0.25	2.05
17	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	8	ASB18:2:237146350:C	47	1	primary_SU_T1.R1	primary	0.18	2.15
18	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	9	AURKC:19:57746458:G	43	16	LN_SU_FLN1	metastasis	0.25	2.05
19	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	9	AURKC:19:57746458:G	150	15	primary_SU_T1.R1	primary	0.18	2.15
20	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	10	ITGAD:16:31437306:C	81	30	LN_SU_FLN1	metastasis	0.25	2.05
21	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	10	ITGAD:16:31437306:C	173	16	primary_SU_T1.R1	primary	0.18	2.15
22	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	11	ACTR3B:7:152551620:C	205	74	LN_SU_FLN1	metastasis	0.25	2.05
23	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	11	ACTR3B:7:152551620:C	301	55	primary_SU_T1.R1	primary	0.18	2.15
24	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	12	CCDC105:19:15133818:C	1595	574	LN_SU_FLN1	metastasis	0.25	2.05
25	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	12	CCDC105:19:15133818:C	1323	366	primary_SU_T1.R1	primary	0.18	2.15
26	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	13	UBP1:3:33450250:C	345	122	LN_SU_FLN1	metastasis	0.25	2.05
27	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	13	UBP1:3:33450250:C	363	60	primary_SU_T1.R1	primary	0.18	2.15
28	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	14	VWC2:7:49815438:C	821	286	LN_SU_FLN1	metastasis	0.25	2.05
29	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	14	VWC2:7:49815438:C	687	153	primary_SU_T1.R1	primary	0.18	2.15
30	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	15	C2CD4C:19:408120:G	315	108	LN_SU_FLN1	metastasis	0.25	2.05
31	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	15	C2CD4C:19:408120:G	276	57	primary_SU_T1.R1	primary	0.18	2.15
32	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	16	ZNF627:19:11727752:G	499	171	LN_SU_FLN1	metastasis	0.25	2.05
33	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	16	ZNF627:19:11727752:G	810	199	primary_SU_T1.R1	primary	0.18	2.15
34	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	17	SNTA1:20:32000270:A	56	19	LN_SU_FLN1	metastasis	0.25	2.05
35	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	17	SNTA1:20:32000270:A	120	7	primary_SU_T1.R1	primary	0.18	2.15
36	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	18	MUC16:19:9085846:A	491	164	LN_SU_FLN1	metastasis	0.25	2.05
37	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	18	MUC16:19:9085846:A	673	149	primary_SU_T1.R1	primary	0.18	2.15
38	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	19	SSPO:7:149523203:G	749	249	LN_SU_FLN1	metastasis	0.25	2.05
39	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	19	SSPO:7:149523203:G	806	162	primary_SU_T1.R1	primary	0.18	2.15
40	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	20	CCDC132:7:92982982:G	249	80	LN_SU_FLN1	metastasis	0.25	2.05
41	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	20	CCDC132:7:92982982:G	305	61	primary_SU_T1.R1	primary	0.18	2.15
42	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	21	CHRM2:7:136700119:A	287	92	LN_SU_FLN1	metastasis	0.25	2.05
43	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	21	CHRM2:7:136700119:A	397	78	primary_SU_T1.R1	primary	0.18	2.15
44	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	22	INTS1:7:1527083:C	132	42	LN_SU_FLN1	metastasis	0.25	2.05
45	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	22	INTS1:7:1527083:C	220	49	primary_SU_T1.R1	primary	0.18	2.15
46	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	23	PAK6:15:40545350:T	441	139	LN_SU_FLN1	metastasis	0.25	2.05
47	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	23	PAK6:15:40545350:T	362	39	primary_SU_T1.R1	primary	0.18	2.15
48	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	24	FLOT2:17:27212798:C	175	55	LN_SU_FLN1	metastasis	0.25	2.05
49	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	24	FLOT2:17:27212798:C	260	60	primary_SU_T1.R1	primary	0.18	2.15
50	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	25	TNFAIP8L3:15:51386765:C	330	101	LN_SU_FLN1	metastasis	0.25	2.05
51	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	25	TNFAIP8L3:15:51386765:C	284	29	primary_SU_T1.R1	primary	0.18	2.15
52	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	26	TNPO3:7:128597489:C	154	47	LN_SU_FLN1	metastasis	0.25	2.05
53	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	26	TNPO3:7:128597489:C	225	51	primary_SU_T1.R1	primary	0.18	2.15
54	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	27	PIP:7:142836775:C	291	87	LN_SU_FLN1	metastasis	0.25	2.05
55	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	27	PIP:7:142836775:C	405	75	primary_SU_T1.R1	primary	0.18	2.15
56	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	28	CREB3L3:19:4171919:A	233	69	LN_SU_FLN1	metastasis	0.25	2.05
57	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	28	CREB3L3:19:4171919:A	207	40	primary_SU_T1.R1	primary	0.18	2.15
58	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	29	NOS1:12:117723173:C	58	17	LN_SU_FLN1	metastasis	0.25	2.05
59	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	29	NOS1:12:117723173:C	95	13	primary_SU_T1.R1	primary	0.18	2.15
60	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	30	KCNK17:6:39278653:C	185	34	LN_SU_FLN1	metastasis	0.25	2.05
61	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	30	KCNK17:6:39278653:C	168	49	primary_SU_T1.R1	primary	0.18	2.15
62	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	31	MB21D2:3:192516720:G	203	59	LN_SU_FLN1	metastasis	0.25	2.05
63	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	31	MB21D2:3:192516720:G	354	41	primary_SU_T1.R1	primary	0.18	2.15
64	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	32	GALNT15:3:16252821:G	142	41	LN_SU_FLN1	metastasis	0.25	2.05
65	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	32	GALNT15:3:16252821:G	179	38	primary_SU_T1.R1	primary	0.18	2.15
66	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	33	ADAP2:17:29271841:T	66	19	LN_SU_FLN1	metastasis	0.25	2.05
67	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	33	ADAP2:17:29271841:T	118	20	primary_SU_T1.R1	primary	0.18	2.15
68	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	34	AGPAT6:8:41471981:A	497	143	LN_SU_FLN1	metastasis	0.25	2.05
69	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	34	AGPAT6:8:41471981:A	589	107	primary_SU_T1.R1	primary	0.18	2.15
70	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	35	FOXP2:7:114296613:T	851	243	LN_SU_FLN1	metastasis	0.25	2.05
71	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	35	FOXP2:7:114296613:T	756	175	primary_SU_T1.R1	primary	0.18	2.15
72	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	36	GPNMB:7:23296778:G	144	41	LN_SU_FLN1	metastasis	0.25	2.05
73	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	36	GPNMB:7:23296778:G	152	38	primary_SU_T1.R1	primary	0.18	2.15
74	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	37	OTOL1:3:161220011:A	74	21	LN_SU_FLN1	metastasis	0.25	2.05
75	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	37	OTOL1:3:161220011:A	157	32	primary_SU_T1.R1	primary	0.18	2.15
76	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	38	NFE2L3:7:26192373:G	46	13	LN_SU_FLN1	metastasis	0.25	2.05
77	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	38	NFE2L3:7:26192373:G	59	5	primary_SU_T1.R1	primary	0.18	2.15
78	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	39	FLOT2:17:27208359:C	524	147	LN_SU_FLN1	metastasis	0.25	2.05
79	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	39	FLOT2:17:27208359:C	610	119	primary_SU_T1.R1	primary	0.18	2.15
80	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	40	CNGB3:8:87591169:A	132	37	LN_SU_FLN1	metastasis	0.25	2.05
81	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	40	CNGB3:8:87591169:A	274	50	primary_SU_T1.R1	primary	0.18	2.15
82	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	41	ZNF800:7:127031587:G	300	84	LN_SU_FLN1	metastasis	0.25	2.05
83	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	41	ZNF800:7:127031587:G	316	73	primary_SU_T1.R1	primary	0.18	2.15
84	0	CRUK0301_SU_FLN1	0	LN_SU_FLN1	42	ERC1:12:1250770:A	129	36	LN_SU_FLN1	metastasis	0.25	2.05
85	1	CRUK0301_SU_T1.R1	1	primary_SU_T1	42	ERC1:12:1250770:A	161	29	primary_SU_T1.R1	primary	0.18	2.15
