	#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var	original_anatomical_site_label	sample_type	purity	ploidy
0	0	CRUK0368_BR_T1.R1	0	metachronousMet_BR_T1	0	BOC:3:112993481:G	88	10	metachronousMet_BR_T1.R1	metastasis	0.14	2.0
1	1	CRUK0368_SU_FLN3	1	LN_SU_FLN3	0	BOC:3:112993481:G	154	25	LN_SU_FLN3	metastasis	0.16	1.85
2	2	CRUK0368_SU_T1.R1	2	primary_SU_T1	0	BOC:3:112993481:G	97	76	primary_SU_T1.R1	primary	0.29	3.45
3	3	CRUK0368_SU_T1.R2	2	primary_SU_T1	0	BOC:3:112993481:G	69	73	primary_SU_T1.R2	primary	0.64	1.75
4	4	CRUK0368_SU_T1.R3	2	primary_SU_T1	0	BOC:3:112993481:G	46	85	primary_SU_T1.R3	primary	0.58	3.6
5	5	CRUK0368_SU_T1.R4	2	primary_SU_T1	0	BOC:3:112993481:G	20	120	primary_SU_T1.R4	primary	0.75	3.9
6	0	CRUK0368_BR_T1.R1	0	metachronousMet_BR_T1	1	PTH1R:3:46925197:C	230	34	metachronousMet_BR_T1.R1	metastasis	0.14	2.0
7	1	CRUK0368_SU_FLN3	1	LN_SU_FLN3	1	PTH1R:3:46925197:C	407	67	LN_SU_FLN3	metastasis	0.16	1.85
8	2	CRUK0368_SU_T1.R1	2	primary_SU_T1	1	PTH1R:3:46925197:C	222	105	primary_SU_T1.R1	primary	0.29	3.45
9	3	CRUK0368_SU_T1.R2	2	primary_SU_T1	1	PTH1R:3:46925197:C	110	112	primary_SU_T1.R2	primary	0.64	1.75
10	4	CRUK0368_SU_T1.R3	2	primary_SU_T1	1	PTH1R:3:46925197:C	72	161	primary_SU_T1.R3	primary	0.58	3.6
11	5	CRUK0368_SU_T1.R4	2	primary_SU_T1	1	PTH1R:3:46925197:C	44	246	primary_SU_T1.R4	primary	0.75	3.9
12	0	CRUK0368_BR_T1.R1	0	metachronousMet_BR_T1	2	YEATS2:3:183503844:T	189	30	metachronousMet_BR_T1.R1	metastasis	0.14	2.0
13	1	CRUK0368_SU_FLN3	1	LN_SU_FLN3	2	YEATS2:3:183503844:T	124	19	LN_SU_FLN3	metastasis	0.16	1.85
14	2	CRUK0368_SU_T1.R1	2	primary_SU_T1	2	YEATS2:3:183503844:T	154	140	primary_SU_T1.R1	primary	0.29	3.45
15	3	CRUK0368_SU_T1.R2	2	primary_SU_T1	2	YEATS2:3:183503844:T	81	91	primary_SU_T1.R2	primary	0.64	1.75
16	4	CRUK0368_SU_T1.R3	2	primary_SU_T1	2	YEATS2:3:183503844:T	71	140	primary_SU_T1.R3	primary	0.58	3.6
17	5	CRUK0368_SU_T1.R4	2	primary_SU_T1	2	YEATS2:3:183503844:T	38	211	primary_SU_T1.R4	primary	0.75	3.9
18	0	CRUK0368_BR_T1.R1	0	metachronousMet_BR_T1	3	CLDND1:3:98240173:C	506	66	metachronousMet_BR_T1.R1	metastasis	0.14	2.0
19	1	CRUK0368_SU_FLN3	1	LN_SU_FLN3	3	CLDND1:3:98240173:C	566	68	LN_SU_FLN3	metastasis	0.16	1.85
20	2	CRUK0368_SU_T1.R1	2	primary_SU_T1	3	CLDND1:3:98240173:C	389	308	primary_SU_T1.R1	primary	0.29	3.45
21	3	CRUK0368_SU_T1.R2	2	primary_SU_T1	3	CLDND1:3:98240173:C	229	199	primary_SU_T1.R2	primary	0.64	1.75
22	4	CRUK0368_SU_T1.R3	2	primary_SU_T1	3	CLDND1:3:98240173:C	165	329	primary_SU_T1.R3	primary	0.58	3.6
23	5	CRUK0368_SU_T1.R4	2	primary_SU_T1	3	CLDND1:3:98240173:C	85	460	primary_SU_T1.R4	primary	0.75	3.9
24	0	CRUK0368_BR_T1.R1	0	metachronousMet_BR_T1	4	UBE2M:19:59067581:C	135	10	metachronousMet_BR_T1.R1	metastasis	0.14	2.0
25	1	CRUK0368_SU_FLN3	1	LN_SU_FLN3	4	UBE2M:19:59067581:C	242	9	LN_SU_FLN3	metastasis	0.16	1.85
26	2	CRUK0368_SU_T1.R1	2	primary_SU_T1	4	UBE2M:19:59067581:C	151	38	primary_SU_T1.R1	primary	0.29	3.45
27	3	CRUK0368_SU_T1.R2	2	primary_SU_T1	4	UBE2M:19:59067581:C	81	81	primary_SU_T1.R2	primary	0.64	1.75
28	4	CRUK0368_SU_T1.R3	2	primary_SU_T1	4	UBE2M:19:59067581:C	56	63	primary_SU_T1.R3	primary	0.58	3.6
29	5	CRUK0368_SU_T1.R4	2	primary_SU_T1	4	UBE2M:19:59067581:C	15	79	primary_SU_T1.R4	primary	0.75	3.9
30	0	CRUK0368_BR_T1.R1	0	metachronousMet_BR_T1	5	SYT3:19:51128708:C	278	27	metachronousMet_BR_T1.R1	metastasis	0.14	2.0
31	1	CRUK0368_SU_FLN3	1	LN_SU_FLN3	5	SYT3:19:51128708:C	470	43	LN_SU_FLN3	metastasis	0.16	1.85
32	2	CRUK0368_SU_T1.R1	2	primary_SU_T1	5	SYT3:19:51128708:C	261	113	primary_SU_T1.R1	primary	0.29	3.45
33	3	CRUK0368_SU_T1.R2	2	primary_SU_T1	5	SYT3:19:51128708:C	143	162	primary_SU_T1.R2	primary	0.64	1.75
34	4	CRUK0368_SU_T1.R3	2	primary_SU_T1	5	SYT3:19:51128708:C	100	130	primary_SU_T1.R3	primary	0.58	3.6
35	5	CRUK0368_SU_T1.R4	2	primary_SU_T1	5	SYT3:19:51128708:C	45	233	primary_SU_T1.R4	primary	0.75	3.9
36	0	CRUK0368_BR_T1.R1	0	metachronousMet_BR_T1	6	C3orf80:3:159943876:G	155	24	metachronousMet_BR_T1.R1	metastasis	0.14	2.0
37	1	CRUK0368_SU_FLN3	1	LN_SU_FLN3	6	C3orf80:3:159943876:G	207	36	LN_SU_FLN3	metastasis	0.16	1.85
38	2	CRUK0368_SU_T1.R1	2	primary_SU_T1	6	C3orf80:3:159943876:G	150	150	primary_SU_T1.R1	primary	0.29	3.45
39	3	CRUK0368_SU_T1.R2	2	primary_SU_T1	6	C3orf80:3:159943876:G	106	85	primary_SU_T1.R2	primary	0.64	1.75
40	4	CRUK0368_SU_T1.R3	2	primary_SU_T1	6	C3orf80:3:159943876:G	72	156	primary_SU_T1.R3	primary	0.58	3.6
41	5	CRUK0368_SU_T1.R4	2	primary_SU_T1	6	C3orf80:3:159943876:G	45	225	primary_SU_T1.R4	primary	0.75	3.9
42	0	CRUK0368_BR_T1.R1	0	metachronousMet_BR_T1	7	SEMA6B:19:4550841:G	195	14	metachronousMet_BR_T1.R1	metastasis	0.14	2.0
43	1	CRUK0368_SU_FLN3	1	LN_SU_FLN3	7	SEMA6B:19:4550841:G	291	36	LN_SU_FLN3	metastasis	0.16	1.85
44	2	CRUK0368_SU_T1.R1	2	primary_SU_T1	7	SEMA6B:19:4550841:G	207	92	primary_SU_T1.R1	primary	0.29	3.45
45	3	CRUK0368_SU_T1.R2	2	primary_SU_T1	7	SEMA6B:19:4550841:G	118	117	primary_SU_T1.R2	primary	0.64	1.75
46	4	CRUK0368_SU_T1.R3	2	primary_SU_T1	7	SEMA6B:19:4550841:G	67	121	primary_SU_T1.R3	primary	0.58	3.6
47	5	CRUK0368_SU_T1.R4	2	primary_SU_T1	7	SEMA6B:19:4550841:G	37	177	primary_SU_T1.R4	primary	0.75	3.9
48	0	CRUK0368_BR_T1.R1	0	metachronousMet_BR_T1	8	IZUMO3:9:24544969:C	215	15	metachronousMet_BR_T1.R1	metastasis	0.14	2.0
49	1	CRUK0368_SU_FLN3	1	LN_SU_FLN3	8	IZUMO3:9:24544969:C	144	15	LN_SU_FLN3	metastasis	0.16	1.85
50	2	CRUK0368_SU_T1.R1	2	primary_SU_T1	8	IZUMO3:9:24544969:C	135	71	primary_SU_T1.R1	primary	0.29	3.45
51	3	CRUK0368_SU_T1.R2	2	primary_SU_T1	8	IZUMO3:9:24544969:C	87	91	primary_SU_T1.R2	primary	0.64	1.75
