	#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var	original_anatomical_site_label	sample_type	purity	ploidy
0	0	CRUK0495_SU_T1.R1	0	primary_SU_T1	0	SPATA6L:9:4617945:C	87	195	primary_SU_T1.R1	primary	0.46	2.8
1	1	CRUK0495_SU_T1.R2	0	primary_SU_T1	0	SPATA6L:9:4617945:C	105	76	primary_SU_T1.R2	primary	0.26	2.95
2	2	CRUK0495_SU_T1.R3	0	primary_SU_T1	0	SPATA6L:9:4617945:C	112	119	primary_SU_T1.R3	primary	0.32	2.95
3	3	CRUK0495_SU_T1.R4	0	primary_SU_T1	0	SPATA6L:9:4617945:C	77	136	primary_SU_T1.R4	primary	0.49	2.75
4	4	CRUK0495_SU_T1.R6	0	primary_SU_T1	0	SPATA6L:9:4617945:C	159	86	primary_SU_T1.R6	primary	0.21	3.45
5	5	CRUK0495_SU_T2.R1	1	primary_SU_T2	0	SPATA6L:9:4617945:C	88	389	primary_SU_T2.R1	primary	0.35	5.95
6	6	CRUK0495_SU_T2.R2	1	primary_SU_T2	0	SPATA6L:9:4617945:C	44	343	primary_SU_T2.R2	primary	0.42	5.85
7	7	CRUK0495_SU_T3.R2	2	synchronousMet_SU_T3	0	SPATA6L:9:4617945:C	154	33	synchronousMet_SU_T3.R2	metastasis	0.13	2.75
8	0	CRUK0495_SU_T1.R1	0	primary_SU_T1	1	TTC39B:9:15225901:C	132	295	primary_SU_T1.R1	primary	0.46	2.8
9	1	CRUK0495_SU_T1.R2	0	primary_SU_T1	1	TTC39B:9:15225901:C	151	126	primary_SU_T1.R2	primary	0.26	2.95
10	2	CRUK0495_SU_T1.R3	0	primary_SU_T1	1	TTC39B:9:15225901:C	150	107	primary_SU_T1.R3	primary	0.32	2.95
11	3	CRUK0495_SU_T1.R4	0	primary_SU_T1	1	TTC39B:9:15225901:C	114	121	primary_SU_T1.R4	primary	0.49	2.75
12	4	CRUK0495_SU_T1.R6	0	primary_SU_T1	1	TTC39B:9:15225901:C	217	57	primary_SU_T1.R6	primary	0.21	3.45
13	5	CRUK0495_SU_T2.R1	1	primary_SU_T2	1	TTC39B:9:15225901:C	150	520	primary_SU_T2.R1	primary	0.35	5.95
14	6	CRUK0495_SU_T2.R2	1	primary_SU_T2	1	TTC39B:9:15225901:C	66	450	primary_SU_T2.R2	primary	0.42	5.85
15	7	CRUK0495_SU_T3.R2	2	synchronousMet_SU_T3	1	TTC39B:9:15225901:C	301	50	synchronousMet_SU_T3.R2	metastasis	0.13	2.75
16	0	CRUK0495_SU_T1.R1	0	primary_SU_T1	2	ACTL6A:3:179287765:A	239	614	primary_SU_T1.R1	primary	0.46	2.8
17	1	CRUK0495_SU_T1.R2	0	primary_SU_T1	2	ACTL6A:3:179287765:A	197	291	primary_SU_T1.R2	primary	0.26	2.95
18	2	CRUK0495_SU_T1.R3	0	primary_SU_T1	2	ACTL6A:3:179287765:A	136	422	primary_SU_T1.R3	primary	0.32	2.95
19	3	CRUK0495_SU_T1.R4	0	primary_SU_T1	2	ACTL6A:3:179287765:A	118	638	primary_SU_T1.R4	primary	0.49	2.75
20	4	CRUK0495_SU_T1.R6	0	primary_SU_T1	2	ACTL6A:3:179287765:A	269	562	primary_SU_T1.R6	primary	0.21	3.45
21	5	CRUK0495_SU_T2.R1	1	primary_SU_T2	2	ACTL6A:3:179287765:A	229	809	primary_SU_T2.R1	primary	0.35	5.95
22	6	CRUK0495_SU_T2.R2	1	primary_SU_T2	2	ACTL6A:3:179287765:A	130	744	primary_SU_T2.R2	primary	0.42	5.85
23	7	CRUK0495_SU_T3.R2	2	synchronousMet_SU_T3	2	ACTL6A:3:179287765:A	243	144	synchronousMet_SU_T3.R2	metastasis	0.13	2.75
24	0	CRUK0495_SU_T1.R1	0	primary_SU_T1	3	USE1:19:17326348:C	96	52	primary_SU_T1.R1	primary	0.46	2.8
25	1	CRUK0495_SU_T1.R2	0	primary_SU_T1	3	USE1:19:17326348:C	103	21	primary_SU_T1.R2	primary	0.26	2.95
26	2	CRUK0495_SU_T1.R3	0	primary_SU_T1	3	USE1:19:17326348:C	128	48	primary_SU_T1.R3	primary	0.32	2.95
27	3	CRUK0495_SU_T1.R4	0	primary_SU_T1	3	USE1:19:17326348:C	71	64	primary_SU_T1.R4	primary	0.49	2.75
28	4	CRUK0495_SU_T1.R6	0	primary_SU_T1	3	USE1:19:17326348:C	149	23	primary_SU_T1.R6	primary	0.21	3.45
29	5	CRUK0495_SU_T2.R1	1	primary_SU_T2	3	USE1:19:17326348:C	121	461	primary_SU_T2.R1	primary	0.35	5.95
30	6	CRUK0495_SU_T2.R2	1	primary_SU_T2	3	USE1:19:17326348:C	95	354	primary_SU_T2.R2	primary	0.42	5.85
31	7	CRUK0495_SU_T3.R2	2	synchronousMet_SU_T3	3	USE1:19:17326348:C	187	127	synchronousMet_SU_T3.R2	metastasis	0.13	2.75
32	0	CRUK0495_SU_T1.R1	0	primary_SU_T1	4	BRD4:19:15354223:C	106	60	primary_SU_T1.R1	primary	0.46	2.8
33	1	CRUK0495_SU_T1.R2	0	primary_SU_T1	4	BRD4:19:15354223:C	117	38	primary_SU_T1.R2	primary	0.26	2.95
34	2	CRUK0495_SU_T1.R3	0	primary_SU_T1	4	BRD4:19:15354223:C	136	59	primary_SU_T1.R3	primary	0.32	2.95
35	3	CRUK0495_SU_T1.R4	0	primary_SU_T1	4	BRD4:19:15354223:C	100	67	primary_SU_T1.R4	primary	0.49	2.75
36	4	CRUK0495_SU_T1.R6	0	primary_SU_T1	4	BRD4:19:15354223:C	147	32	primary_SU_T1.R6	primary	0.21	3.45
37	5	CRUK0495_SU_T2.R1	1	primary_SU_T2	4	BRD4:19:15354223:C	127	261	primary_SU_T2.R1	primary	0.35	5.95
38	6	CRUK0495_SU_T2.R2	1	primary_SU_T2	4	BRD4:19:15354223:C	82	225	primary_SU_T2.R2	primary	0.42	5.85
39	7	CRUK0495_SU_T3.R2	2	synchronousMet_SU_T3	4	BRD4:19:15354223:C	171	29	synchronousMet_SU_T3.R2	metastasis	0.13	2.75
40	0	CRUK0495_SU_T1.R1	0	primary_SU_T1	5	AKNA:9:117139448:G	471	338	primary_SU_T1.R1	primary	0.46	2.8
41	1	CRUK0495_SU_T1.R2	0	primary_SU_T1	5	AKNA:9:117139448:G	525	160	primary_SU_T1.R2	primary	0.26	2.95
42	2	CRUK0495_SU_T1.R3	0	primary_SU_T1	5	AKNA:9:117139448:G	549	300	primary_SU_T1.R3	primary	0.32	2.95
43	3	CRUK0495_SU_T1.R4	0	primary_SU_T1	5	AKNA:9:117139448:G	367	339	primary_SU_T1.R4	primary	0.49	2.75
44	4	CRUK0495_SU_T1.R6	0	primary_SU_T1	5	AKNA:9:117139448:G	711	235	primary_SU_T1.R6	primary	0.21	3.45
45	5	CRUK0495_SU_T2.R1	1	primary_SU_T2	5	AKNA:9:117139448:G	353	504	primary_SU_T2.R1	primary	0.35	5.95
46	6	CRUK0495_SU_T2.R2	1	primary_SU_T2	5	AKNA:9:117139448:G	184	499	primary_SU_T2.R2	primary	0.42	5.85
47	7	CRUK0495_SU_T3.R2	2	synchronousMet_SU_T3	5	AKNA:9:117139448:G	806	118	synchronousMet_SU_T3.R2	metastasis	0.13	2.75
48	0	CRUK0495_SU_T1.R1	0	primary_SU_T1	6	ZBTB26:9:125682041:A	229	188	primary_SU_T1.R1	primary	0.46	2.8
49	1	CRUK0495_SU_T1.R2	0	primary_SU_T1	6	ZBTB26:9:125682041:A	276	98	primary_SU_T1.R2	primary	0.26	2.95
50	2	CRUK0495_SU_T1.R3	0	primary_SU_T1	6	ZBTB26:9:125682041:A	254	127	primary_SU_T1.R3	primary	0.32	2.95
51	3	CRUK0495_SU_T1.R4	0	primary_SU_T1	6	ZBTB26:9:125682041:A	171	201	primary_SU_T1.R4	primary	0.49	2.75
52	4	CRUK0495_SU_T1.R6	0	primary_SU_T1	6	ZBTB26:9:125682041:A	316	150	primary_SU_T1.R6	primary	0.21	3.45
