	#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var	original_anatomical_site_label	sample_type	purity	ploidy
0	0	CRUK0352_SU_FLN1	0	LN_SU_FLN1	0	L1CAM:23:153133791:C	313	299	LN_SU_FLN1	metastasis	0.32	3.05
1	1	CRUK0352_SU_T1.R1	1	primary_SU_T1	0	L1CAM:23:153133791:C	86	663	primary_SU_T1.R1	primary	0.71	3.15
2	2	CRUK0352_SU_T1.R2	1	primary_SU_T1	0	L1CAM:23:153133791:C	216	451	primary_SU_T1.R2	primary	0.58	3.05
3	3	CRUK0352_SU_T1.R3	1	primary_SU_T1	0	L1CAM:23:153133791:C	203	684	primary_SU_T1.R3	primary	0.59	3.15
4	4	CRUK0352_SU_T1.R4	1	primary_SU_T1	0	L1CAM:23:153133791:C	540	530	primary_SU_T1.R4	primary	0.16	3.7
5	5	CRUK0352_SU_T1.R5	1	primary_SU_T1	0	L1CAM:23:153133791:C	298	720	primary_SU_T1.R5	primary	0.45	2.95
6	6	CRUK0352_SU_T1.R6	1	primary_SU_T1	0	L1CAM:23:153133791:C	563	481	primary_SU_T1.R6	primary	0.25	3.15
7	7	CRUK0352_SU_T1.R7	1	primary_SU_T1	0	L1CAM:23:153133791:C	266	930	primary_SU_T1.R7	primary	0.31	3.7
8	0	CRUK0352_SU_FLN1	0	LN_SU_FLN1	1	UNC79:14:93944111:T	101	34	LN_SU_FLN1	metastasis	0.32	3.05
9	1	CRUK0352_SU_T1.R1	1	primary_SU_T1	1	UNC79:14:93944111:T	12	91	primary_SU_T1.R1	primary	0.71	3.15
10	2	CRUK0352_SU_T1.R2	1	primary_SU_T1	1	UNC79:14:93944111:T	59	90	primary_SU_T1.R2	primary	0.58	3.05
11	3	CRUK0352_SU_T1.R3	1	primary_SU_T1	1	UNC79:14:93944111:T	45	103	primary_SU_T1.R3	primary	0.59	3.15
12	4	CRUK0352_SU_T1.R4	1	primary_SU_T1	1	UNC79:14:93944111:T	135	32	primary_SU_T1.R4	primary	0.16	3.7
13	5	CRUK0352_SU_T1.R5	1	primary_SU_T1	1	UNC79:14:93944111:T	72	44	primary_SU_T1.R5	primary	0.45	2.95
14	6	CRUK0352_SU_T1.R6	1	primary_SU_T1	1	UNC79:14:93944111:T	131	34	primary_SU_T1.R6	primary	0.25	3.15
15	7	CRUK0352_SU_T1.R7	1	primary_SU_T1	1	UNC79:14:93944111:T	65	49	primary_SU_T1.R7	primary	0.31	3.7
16	0	CRUK0352_SU_FLN1	0	LN_SU_FLN1	2	F9:23:138644182:G	138	170	LN_SU_FLN1	metastasis	0.32	3.05
17	1	CRUK0352_SU_T1.R1	1	primary_SU_T1	2	F9:23:138644182:G	35	225	primary_SU_T1.R1	primary	0.71	3.15
18	2	CRUK0352_SU_T1.R2	1	primary_SU_T1	2	F9:23:138644182:G	77	142	primary_SU_T1.R2	primary	0.58	3.05
19	3	CRUK0352_SU_T1.R3	1	primary_SU_T1	2	F9:23:138644182:G	66	247	primary_SU_T1.R3	primary	0.59	3.15
