	#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var	original_anatomical_site_label	sample_type	purity	ploidy
0	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	0	CSMD3:8:113246650:G	188	487	LN_SU_FLN1	metastasis	0.52	2.6
1	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	0	CSMD3:8:113246650:G	359	412	primary_SU_T1.R1	primary	0.19	3.4
2	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	0	CSMD3:8:113246650:G	770	160	primary_SU_T1.R2	primary	0.11	2.1
3	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	1	IMPA2:18:11981660:G	31	52	LN_SU_FLN1	metastasis	0.52	2.6
4	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	1	IMPA2:18:11981660:G	75	21	primary_SU_T1.R1	primary	0.19	3.4
5	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	1	IMPA2:18:11981660:G	69	12	primary_SU_T1.R2	primary	0.11	2.1
6	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	2	UCHL1:4:41270152:C	13	18	LN_SU_FLN1	metastasis	0.52	2.6
7	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	2	UCHL1:4:41270152:C	81	15	primary_SU_T1.R1	primary	0.19	3.4
8	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	2	UCHL1:4:41270152:C	144	5	primary_SU_T1.R2	primary	0.11	2.1
9	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	3	SLCO6A1:5:101755773:G	30	40	LN_SU_FLN1	metastasis	0.52	2.6
10	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	3	SLCO6A1:5:101755773:G	112	38	primary_SU_T1.R1	primary	0.19	3.4
11	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	3	SLCO6A1:5:101755773:G	238	18	primary_SU_T1.R2	primary	0.11	2.1
12	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	4	HDAC11:3:13538117:G	29	36	LN_SU_FLN1	metastasis	0.52	2.6
13	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	4	HDAC11:3:13538117:G	138	31	primary_SU_T1.R1	primary	0.19	3.4
14	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	4	HDAC11:3:13538117:G	233	24	primary_SU_T1.R2	primary	0.11	2.1
15	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	5	DOCK3:3:51264841:G	78	93	LN_SU_FLN1	metastasis	0.52	2.6
16	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	5	DOCK3:3:51264841:G	216	59	primary_SU_T1.R1	primary	0.19	3.4
17	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	5	DOCK3:3:51264841:G	284	31	primary_SU_T1.R2	primary	0.11	2.1
18	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	6	MYO1C:17:1369043:C	73	86	LN_SU_FLN1	metastasis	0.52	2.6
19	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	6	MYO1C:17:1369043:C	330	137	primary_SU_T1.R1	primary	0.19	3.4
20	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	6	MYO1C:17:1369043:C	491	50	primary_SU_T1.R2	primary	0.11	2.1
21	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	7	TNFRSF11A:18:60021566:G	18	21	LN_SU_FLN1	metastasis	0.52	2.6
22	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	7	TNFRSF11A:18:60021566:G	66	14	primary_SU_T1.R1	primary	0.19	3.4
23	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	7	TNFRSF11A:18:60021566:G	90	17	primary_SU_T1.R2	primary	0.11	2.1
24	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	8	GPR179:17:36492884:A	23	26	LN_SU_FLN1	metastasis	0.52	2.6
25	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	8	GPR179:17:36492884:A	65	22	primary_SU_T1.R1	primary	0.19	3.4
26	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	8	GPR179:17:36492884:A	141	12	primary_SU_T1.R2	primary	0.11	2.1
27	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	9	FSTL4:5:132537568:C	49	55	LN_SU_FLN1	metastasis	0.52	2.6
28	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	9	FSTL4:5:132537568:C	226	74	primary_SU_T1.R1	primary	0.19	3.4
29	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	9	FSTL4:5:132537568:C	404	26	primary_SU_T1.R2	primary	0.11	2.1
30	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	10	C5orf34:5:43506034:C	272	298	LN_SU_FLN1	metastasis	0.52	2.6
31	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	10	C5orf34:5:43506034:C	435	291	primary_SU_T1.R1	primary	0.19	3.4
32	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	10	C5orf34:5:43506034:C	646	106	primary_SU_T1.R2	primary	0.11	2.1
33	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	11	HTRA3:4:8304256:G	310	335	LN_SU_FLN1	metastasis	0.52	2.6
34	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	11	HTRA3:4:8304256:G	641	133	primary_SU_T1.R1	primary	0.19	3.4
35	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	11	HTRA3:4:8304256:G	886	86	primary_SU_T1.R2	primary	0.11	2.1
36	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	12	HSPH1:13:31735688:T	644	686	LN_SU_FLN1	metastasis	0.52	2.6
37	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	12	HSPH1:13:31735688:T	511	112	primary_SU_T1.R1	primary	0.19	3.4
38	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	12	HSPH1:13:31735688:T	725	55	primary_SU_T1.R2	primary	0.11	2.1
39	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	13	MAST1:19:12976367:G	38	40	LN_SU_FLN1	metastasis	0.52	2.6
40	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	13	MAST1:19:12976367:G	286	79	primary_SU_T1.R1	primary	0.19	3.4
41	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	13	MAST1:19:12976367:G	397	29	primary_SU_T1.R2	primary	0.11	2.1
42	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	14	PDZRN3:3:73437103:T	145	148	LN_SU_FLN1	metastasis	0.52	2.6
43	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	14	PDZRN3:3:73437103:T	356	93	primary_SU_T1.R1	primary	0.19	3.4
44	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	14	PDZRN3:3:73437103:T	537	61	primary_SU_T1.R2	primary	0.11	2.1
45	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	15	INVS:9:103008945:A	138	138	LN_SU_FLN1	metastasis	0.52	2.6
46	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	15	INVS:9:103008945:A	377	106	primary_SU_T1.R1	primary	0.19	3.4
47	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	15	INVS:9:103008945:A	735	57	primary_SU_T1.R2	primary	0.11	2.1
48	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	16	ABHD14A-ACY1:3:52020583:G	188	186	LN_SU_FLN1	metastasis	0.52	2.6
49	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	16	ABHD14A-ACY1:3:52020583:G	411	138	primary_SU_T1.R1	primary	0.19	3.4
50	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	16	ABHD14A-ACY1:3:52020583:G	615	70	primary_SU_T1.R2	primary	0.11	2.1
51	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	17	CARD9:9:139258486:A	177	175	LN_SU_FLN1	metastasis	0.52	2.6
52	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	17	CARD9:9:139258486:A	365	104	primary_SU_T1.R1	primary	0.19	3.4
53	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	17	CARD9:9:139258486:A	665	40	primary_SU_T1.R2	primary	0.11	2.1
54	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	18	TP53:17:7578524:G	158	155	LN_SU_FLN1	metastasis	0.52	2.6
55	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	18	TP53:17:7578524:G	253	110	primary_SU_T1.R1	primary	0.19	3.4
56	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	18	TP53:17:7578524:G	341	49	primary_SU_T1.R2	primary	0.11	2.1
57	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	19	SMAD4:18:48604704:G	215	205	LN_SU_FLN1	metastasis	0.52	2.6
58	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	19	SMAD4:18:48604704:G	378	126	primary_SU_T1.R1	primary	0.19	3.4
59	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	19	SMAD4:18:48604704:G	626	57	primary_SU_T1.R2	primary	0.11	2.1
60	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	20	ARAP2:4:36069645:C	193	182	LN_SU_FLN1	metastasis	0.52	2.6
61	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	20	ARAP2:4:36069645:C	413	118	primary_SU_T1.R1	primary	0.19	3.4
62	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	20	ARAP2:4:36069645:C	682	46	primary_SU_T1.R2	primary	0.11	2.1
63	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	21	SOX6:11:15994676:A	31	29	LN_SU_FLN1	metastasis	0.52	2.6
64	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	21	SOX6:11:15994676:A	89	19	primary_SU_T1.R1	primary	0.19	3.4
65	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	21	SOX6:11:15994676:A	145	9	primary_SU_T1.R2	primary	0.11	2.1
66	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	22	OR51G1:11:4964644:G	27	25	LN_SU_FLN1	metastasis	0.52	2.6
67	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	22	OR51G1:11:4964644:G	164	23	primary_SU_T1.R1	primary	0.19	3.4
68	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	22	OR51G1:11:4964644:G	162	16	primary_SU_T1.R2	primary	0.11	2.1
69	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	23	FAM81B:5:94784191:G	51	47	LN_SU_FLN1	metastasis	0.52	2.6
70	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	23	FAM81B:5:94784191:G	157	35	primary_SU_T1.R1	primary	0.19	3.4
71	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	23	FAM81B:5:94784191:G	218	11	primary_SU_T1.R2	primary	0.11	2.1
72	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	24	HTT:4:3214352:G	252	225	LN_SU_FLN1	metastasis	0.52	2.6
73	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	24	HTT:4:3214352:G	407	133	primary_SU_T1.R1	primary	0.19	3.4
74	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	24	HTT:4:3214352:G	678	75	primary_SU_T1.R2	primary	0.11	2.1
75	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	25	ALDOB:9:104189857:A	447	398	LN_SU_FLN1	metastasis	0.52	2.6
76	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	25	ALDOB:9:104189857:A	703	186	primary_SU_T1.R1	primary	0.19	3.4
77	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	25	ALDOB:9:104189857:A	1251	77	primary_SU_T1.R2	primary	0.11	2.1
78	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	26	CNTRL:9:123880693:C	203	180	LN_SU_FLN1	metastasis	0.52	2.6
79	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	26	CNTRL:9:123880693:C	440	115	primary_SU_T1.R1	primary	0.19	3.4
80	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	26	CNTRL:9:123880693:C	745	50	primary_SU_T1.R2	primary	0.11	2.1
81	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	27	DPYS:8:105463456:G	16	14	LN_SU_FLN1	metastasis	0.52	2.6
82	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	27	DPYS:8:105463456:G	31	12	primary_SU_T1.R1	primary	0.19	3.4
83	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	27	DPYS:8:105463456:G	58	7	primary_SU_T1.R2	primary	0.11	2.1
84	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	28	C9orf43:9:116187407:A	91	79	LN_SU_FLN1	metastasis	0.52	2.6
85	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	28	C9orf43:9:116187407:A	299	62	primary_SU_T1.R1	primary	0.19	3.4
86	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	28	C9orf43:9:116187407:A	508	48	primary_SU_T1.R2	primary	0.11	2.1
87	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	29	TRMT61A:14:103996604:A	429	363	LN_SU_FLN1	metastasis	0.52	2.6
88	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	29	TRMT61A:14:103996604:A	412	128	primary_SU_T1.R1	primary	0.19	3.4
89	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	29	TRMT61A:14:103996604:A	520	80	primary_SU_T1.R2	primary	0.11	2.1
90	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	30	OR5C1:9:125551729:G	123	98	LN_SU_FLN1	metastasis	0.52	2.6
91	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	30	OR5C1:9:125551729:G	285	84	primary_SU_T1.R1	primary	0.19	3.4
92	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	30	OR5C1:9:125551729:G	394	29	primary_SU_T1.R2	primary	0.11	2.1
93	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	31	DDX58:9:32487606:C	275	214	LN_SU_FLN1	metastasis	0.52	2.6
94	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	31	DDX58:9:32487606:C	397	86	primary_SU_T1.R1	primary	0.19	3.4
95	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	31	DDX58:9:32487606:C	752	47	primary_SU_T1.R2	primary	0.11	2.1
96	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	32	SLIT3:5:168216681:C	289	222	LN_SU_FLN1	metastasis	0.52	2.6
97	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	32	SLIT3:5:168216681:C	488	85	primary_SU_T1.R1	primary	0.19	3.4
98	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	32	SLIT3:5:168216681:C	742	38	primary_SU_T1.R2	primary	0.11	2.1
99	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	33	SPTB:14:65216162:C	96	72	LN_SU_FLN1	metastasis	0.52	2.6
100	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	33	SPTB:14:65216162:C	147	53	primary_SU_T1.R1	primary	0.19	3.4
101	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	33	SPTB:14:65216162:C	224	27	primary_SU_T1.R2	primary	0.11	2.1
102	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	34	TBC1D4:13:75876540:A	451	335	LN_SU_FLN1	metastasis	0.52	2.6
103	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	34	TBC1D4:13:75876540:A	692	141	primary_SU_T1.R1	primary	0.19	3.4
104	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	34	TBC1D4:13:75876540:A	1132	93	primary_SU_T1.R2	primary	0.11	2.1
105	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	35	KCNK12:2:47905544:G	53	39	LN_SU_FLN1	metastasis	0.52	2.6
106	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	35	KCNK12:2:47905544:G	157	49	primary_SU_T1.R1	primary	0.19	3.4
107	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	35	KCNK12:2:47905544:G	319	26	primary_SU_T1.R2	primary	0.11	2.1
108	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	36	RXFP2:13:32313839:C	96	70	LN_SU_FLN1	metastasis	0.52	2.6
109	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	36	RXFP2:13:32313839:C	175	41	primary_SU_T1.R1	primary	0.19	3.4
110	2	CRUK0092_SU_T1.R2	1	primary_SU_T1	36	RXFP2:13:32313839:C	289	30	primary_SU_T1.R2	primary	0.11	2.1
111	0	CRUK0092_SU_FLN1	0	LN_SU_FLN1	37	KRT77:12:53086366:C	192	136	LN_SU_FLN1	metastasis	0.52	2.6
112	1	CRUK0092_SU_T1.R1	1	primary_SU_T1	37	KRT77:12:53086366:C	347	60	primary_SU_T1.R1	primary	0.19	3.4
