	#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var	original_anatomical_site_label	sample_type	purity	ploidy
0	0	CRUK0407_SU_FLN1	0	LN_SU_FLN1	0	DTNA:18:32391989:G	298	66	LN_SU_FLN1	metastasis	0.33	1.8
1	1	CRUK0407_SU_T1.R1	1	primary_SU_T1	0	DTNA:18:32391989:G	42	278	primary_SU_T1.R1	primary	0.91	1.8
2	2	CRUK0407_SU_T1.R2	1	primary_SU_T1	0	DTNA:18:32391989:G	66	231	primary_SU_T1.R2	primary	0.88	1.8
3	3	CRUK0407_SU_T1.R3	1	primary_SU_T1	0	DTNA:18:32391989:G	516	68	primary_SU_T1.R3	primary	0.29	1.8
4	4	CRUK0407_SU_T1.R4	1	primary_SU_T1	0	DTNA:18:32391989:G	343	0	primary_SU_T1.R4	primary	0.87	1.8
5	5	CRUK0407_SU_T1.R5	1	primary_SU_T1	0	DTNA:18:32391989:G	330	49	primary_SU_T1.R5	primary	0.86	1.8
6	6	CRUK0407_SU_T1.R6	1	primary_SU_T1	0	DTNA:18:32391989:G	241	96	primary_SU_T1.R6	primary	0.74	1.9
7	7	CRUK0407_SU_T1.R7	1	primary_SU_T1	0	DTNA:18:32391989:G	394	62	primary_SU_T1.R7	primary	0.39	1.85
8	8	CRUK0407_SU_T1.R8	1	primary_SU_T1	0	DTNA:18:32391989:G	212	182	primary_SU_T1.R8	primary	0.62	1.85
9	0	CRUK0407_SU_FLN1	0	LN_SU_FLN1	1	KEAP1:19:10602863:C	467	98	LN_SU_FLN1	metastasis	0.33	1.8
10	1	CRUK0407_SU_T1.R1	1	primary_SU_T1	1	KEAP1:19:10602863:C	45	259	primary_SU_T1.R1	primary	0.91	1.8
11	2	CRUK0407_SU_T1.R2	1	primary_SU_T1	1	KEAP1:19:10602863:C	64	211	primary_SU_T1.R2	primary	0.88	1.8
12	3	CRUK0407_SU_T1.R3	1	primary_SU_T1	1	KEAP1:19:10602863:C	423	111	primary_SU_T1.R3	primary	0.29	1.8
13	4	CRUK0407_SU_T1.R4	1	primary_SU_T1	1	KEAP1:19:10602863:C	66	270	primary_SU_T1.R4	primary	0.87	1.8
14	5	CRUK0407_SU_T1.R5	1	primary_SU_T1	1	KEAP1:19:10602863:C	87	299	primary_SU_T1.R5	primary	0.86	1.8
15	6	CRUK0407_SU_T1.R6	1	primary_SU_T1	1	KEAP1:19:10602863:C	138	212	primary_SU_T1.R6	primary	0.74	1.9
16	7	CRUK0407_SU_T1.R7	1	primary_SU_T1	1	KEAP1:19:10602863:C	322	125	primary_SU_T1.R7	primary	0.39	1.85
17	8	CRUK0407_SU_T1.R8	1	primary_SU_T1	1	KEAP1:19:10602863:C	243	198	primary_SU_T1.R8	primary	0.62	1.85
18	0	CRUK0407_SU_FLN1	0	LN_SU_FLN1	2	ODF2:9:131256878:A	392	117	LN_SU_FLN1	metastasis	0.33	1.8
19	1	CRUK0407_SU_T1.R1	1	primary_SU_T1	2	ODF2:9:131256878:A	58	326	primary_SU_T1.R1	primary	0.91	1.8
20	2	CRUK0407_SU_T1.R2	1	primary_SU_T1	2	ODF2:9:131256878:A	76	211	primary_SU_T1.R2	primary	0.88	1.8
21	3	CRUK0407_SU_T1.R3	1	primary_SU_T1	2	ODF2:9:131256878:A	490	111	primary_SU_T1.R3	primary	0.29	1.8
22	4	CRUK0407_SU_T1.R4	1	primary_SU_T1	2	ODF2:9:131256878:A	84	322	primary_SU_T1.R4	primary	0.87	1.8
23	5	CRUK0407_SU_T1.R5	1	primary_SU_T1	2	ODF2:9:131256878:A	109	339	primary_SU_T1.R5	primary	0.86	1.8
24	6	CRUK0407_SU_T1.R6	1	primary_SU_T1	2	ODF2:9:131256878:A	171	221	primary_SU_T1.R6	primary	0.74	1.9
25	7	CRUK0407_SU_T1.R7	1	primary_SU_T1	2	ODF2:9:131256878:A	425	134	primary_SU_T1.R7	primary	0.39	1.85
26	8	CRUK0407_SU_T1.R8	1	primary_SU_T1	2	ODF2:9:131256878:A	261	232	primary_SU_T1.R8	primary	0.62	1.85
27	0	CRUK0407_SU_FLN1	0	LN_SU_FLN1	3	CIC:19:42791679:G	377	86	LN_SU_FLN1	metastasis	0.33	1.8
28	1	CRUK0407_SU_T1.R1	1	primary_SU_T1	3	CIC:19:42791679:G	33	178	primary_SU_T1.R1	primary	0.91	1.8
29	2	CRUK0407_SU_T1.R2	1	primary_SU_T1	3	CIC:19:42791679:G	44	124	primary_SU_T1.R2	primary	0.88	1.8
30	3	CRUK0407_SU_T1.R3	1	primary_SU_T1	3	CIC:19:42791679:G	316	58	primary_SU_T1.R3	primary	0.29	1.8
31	4	CRUK0407_SU_T1.R4	1	primary_SU_T1	3	CIC:19:42791679:G	69	172	primary_SU_T1.R4	primary	0.87	1.8
32	5	CRUK0407_SU_T1.R5	1	primary_SU_T1	3	CIC:19:42791679:G	60	210	primary_SU_T1.R5	primary	0.86	1.8
33	6	CRUK0407_SU_T1.R6	1	primary_SU_T1	3	CIC:19:42791679:G	103	110	primary_SU_T1.R6	primary	0.74	1.9
34	7	CRUK0407_SU_T1.R7	1	primary_SU_T1	3	CIC:19:42791679:G	254	62	primary_SU_T1.R7	primary	0.39	1.85
35	8	CRUK0407_SU_T1.R8	1	primary_SU_T1	3	CIC:19:42791679:G	178	144	primary_SU_T1.R8	primary	0.62	1.85
36	0	CRUK0407_SU_FLN1	0	LN_SU_FLN1	4	SV2C:5:75428071:G	365	65	LN_SU_FLN1	metastasis	0.33	1.8
37	1	CRUK0407_SU_T1.R1	1	primary_SU_T1	4	SV2C:5:75428071:G	53	267	primary_SU_T1.R1	primary	0.91	1.8
38	2	CRUK0407_SU_T1.R2	1	primary_SU_T1	4	SV2C:5:75428071:G	53	250	primary_SU_T1.R2	primary	0.88	1.8
39	3	CRUK0407_SU_T1.R3	1	primary_SU_T1	4	SV2C:5:75428071:G	475	95	primary_SU_T1.R3	primary	0.29	1.8
40	4	CRUK0407_SU_T1.R4	1	primary_SU_T1	4	SV2C:5:75428071:G	90	269	primary_SU_T1.R4	primary	0.87	1.8
41	5	CRUK0407_SU_T1.R5	1	primary_SU_T1	4	SV2C:5:75428071:G	95	279	primary_SU_T1.R5	primary	0.86	1.8
42	6	CRUK0407_SU_T1.R6	1	primary_SU_T1	4	SV2C:5:75428071:G	137	178	primary_SU_T1.R6	primary	0.74	1.9
43	7	CRUK0407_SU_T1.R7	1	primary_SU_T1	4	SV2C:5:75428071:G	344	122	primary_SU_T1.R7	primary	0.39	1.85
44	8	CRUK0407_SU_T1.R8	1	primary_SU_T1	4	SV2C:5:75428071:G	214	182	primary_SU_T1.R8	primary	0.62	1.85
45	0	CRUK0407_SU_FLN1	0	LN_SU_FLN1	5	STK11:19:1221319:C	261	45	LN_SU_FLN1	metastasis	0.33	1.8
46	1	CRUK0407_SU_T1.R1	1	primary_SU_T1	5	STK11:19:1221319:C	39	181	primary_SU_T1.R1	primary	0.91	1.8
47	2	CRUK0407_SU_T1.R2	1	primary_SU_T1	5	STK11:19:1221319:C	40	165	primary_SU_T1.R2	primary	0.88	1.8
48	3	CRUK0407_SU_T1.R3	1	primary_SU_T1	5	STK11:19:1221319:C	342	72	primary_SU_T1.R3	primary	0.29	1.8
49	4	CRUK0407_SU_T1.R4	1	primary_SU_T1	5	STK11:19:1221319:C	55	205	primary_SU_T1.R4	primary	0.87	1.8
50	5	CRUK0407_SU_T1.R5	1	primary_SU_T1	5	STK11:19:1221319:C	71	206	primary_SU_T1.R5	primary	0.86	1.8
51	6	CRUK0407_SU_T1.R6	1	primary_SU_T1	5	STK11:19:1221319:C	128	158	primary_SU_T1.R6	primary	0.74	1.9
52	7	CRUK0407_SU_T1.R7	1	primary_SU_T1	5	STK11:19:1221319:C	266	73	primary_SU_T1.R7	primary	0.39	1.85
53	8	CRUK0407_SU_T1.R8	1	primary_SU_T1	5	STK11:19:1221319:C	169	134	primary_SU_T1.R8	primary	0.62	1.85
54	0	CRUK0407_SU_FLN1	0	LN_SU_FLN1	6	PRUNE2:9:79321096:C	315	64	LN_SU_FLN1	metastasis	0.33	1.8
55	1	CRUK0407_SU_T1.R1	1	primary_SU_T1	6	PRUNE2:9:79321096:C	73	298	primary_SU_T1.R1	primary	0.91	1.8
56	2	CRUK0407_SU_T1.R2	1	primary_SU_T1	6	PRUNE2:9:79321096:C	77	252	primary_SU_T1.R2	primary	0.88	1.8
57	3	CRUK0407_SU_T1.R3	1	primary_SU_T1	6	PRUNE2:9:79321096:C	542	120	primary_SU_T1.R3	primary	0.29	1.8
58	4	CRUK0407_SU_T1.R4	1	primary_SU_T1	6	PRUNE2:9:79321096:C	91	275	primary_SU_T1.R4	primary	0.87	1.8
59	5	CRUK0407_SU_T1.R5	1	primary_SU_T1	6	PRUNE2:9:79321096:C	86	371	primary_SU_T1.R5	primary	0.86	1.8
60	6	CRUK0407_SU_T1.R6	1	primary_SU_T1	6	PRUNE2:9:79321096:C	157	231	primary_SU_T1.R6	primary	0.74	1.9
61	7	CRUK0407_SU_T1.R7	1	primary_SU_T1	6	PRUNE2:9:79321096:C	416	124	primary_SU_T1.R7	primary	0.39	1.85
62	8	CRUK0407_SU_T1.R8	1	primary_SU_T1	6	PRUNE2:9:79321096:C	260	191	primary_SU_T1.R8	primary	0.62	1.85
63	0	CRUK0407_SU_FLN1	0	LN_SU_FLN1	7	ZNF791:19:12734479:T	125	27	LN_SU_FLN1	metastasis	0.33	1.8
64	1	CRUK0407_SU_T1.R1	1	primary_SU_T1	7	ZNF791:19:12734479:T	22	94	primary_SU_T1.R1	primary	0.91	1.8
65	2	CRUK0407_SU_T1.R2	1	primary_SU_T1	7	ZNF791:19:12734479:T	31	87	primary_SU_T1.R2	primary	0.88	1.8
66	3	CRUK0407_SU_T1.R3	1	primary_SU_T1	7	ZNF791:19:12734479:T	205	53	primary_SU_T1.R3	primary	0.29	1.8
67	4	CRUK0407_SU_T1.R4	1	primary_SU_T1	7	ZNF791:19:12734479:T	30	123	primary_SU_T1.R4	primary	0.87	1.8
68	5	CRUK0407_SU_T1.R5	1	primary_SU_T1	7	ZNF791:19:12734479:T	45	126	primary_SU_T1.R5	primary	0.86	1.8
69	6	CRUK0407_SU_T1.R6	1	primary_SU_T1	7	ZNF791:19:12734479:T	57	71	primary_SU_T1.R6	primary	0.74	1.9
70	7	CRUK0407_SU_T1.R7	1	primary_SU_T1	7	ZNF791:19:12734479:T	139	39	primary_SU_T1.R7	primary	0.39	1.85
71	8	CRUK0407_SU_T1.R8	1	primary_SU_T1	7	ZNF791:19:12734479:T	86	79	primary_SU_T1.R8	primary	0.62	1.85
72	0	CRUK0407_SU_FLN1	0	LN_SU_FLN1	8	GCN1L1:12:120632476:G	118	0	LN_SU_FLN1	metastasis	0.33	1.8
73	1	CRUK0407_SU_T1.R1	1	primary_SU_T1	8	GCN1L1:12:120632476:G	106	0	primary_SU_T1.R1	primary	0.91	1.8
74	2	CRUK0407_SU_T1.R2	1	primary_SU_T1	8	GCN1L1:12:120632476:G	51	0	primary_SU_T1.R2	primary	0.88	1.8
75	3	CRUK0407_SU_T1.R3	1	primary_SU_T1	8	GCN1L1:12:120632476:G	122	0	primary_SU_T1.R3	primary	0.29	1.8
76	4	CRUK0407_SU_T1.R4	1	primary_SU_T1	8	GCN1L1:12:120632476:G	16	64	primary_SU_T1.R4	primary	0.87	1.8
77	5	CRUK0407_SU_T1.R5	1	primary_SU_T1	8	GCN1L1:12:120632476:G	48	61	primary_SU_T1.R5	primary	0.86	1.8
78	6	CRUK0407_SU_T1.R6	1	primary_SU_T1	8	GCN1L1:12:120632476:G	77	2	primary_SU_T1.R6	primary	0.74	1.9
79	7	CRUK0407_SU_T1.R7	1	primary_SU_T1	8	GCN1L1:12:120632476:G	111	4	primary_SU_T1.R7	primary	0.39	1.85
80	8	CRUK0407_SU_T1.R8	1	primary_SU_T1	8	GCN1L1:12:120632476:G	94	0	primary_SU_T1.R8	primary	0.62	1.85
81	0	CRUK0407_SU_FLN1	0	LN_SU_FLN1	9	SLC38A9:5:54993686:A	258	0	LN_SU_FLN1	metastasis	0.33	1.8
82	1	CRUK0407_SU_T1.R1	1	primary_SU_T1	9	SLC38A9:5:54993686:A	189	0	primary_SU_T1.R1	primary	0.91	1.8
83	2	CRUK0407_SU_T1.R2	1	primary_SU_T1	9	SLC38A9:5:54993686:A	209	2	primary_SU_T1.R2	primary	0.88	1.8
84	3	CRUK0407_SU_T1.R3	1	primary_SU_T1	9	SLC38A9:5:54993686:A	311	19	primary_SU_T1.R3	primary	0.29	1.8
